serial ,fish_id,species,sp_code,size,tl,wt,year,season
508,504,Common Carp,402,ALL,750,6900,2014,Autumn
508,505,Common Carp,402,ALL,705,5540,2014,Autumn
508,506,Quillback,403,L,455,1376,2014,Autumn
508,507,Quillback,403,L,425,1355,2014,Autumn
508,508,Quillback,403,L,487,1791,2014,Autumn
508,509,Quillback,403,L,517,2178,2014,Autumn
508,510,Quillback,403,L,477,1576,2014,Autumn
508,511,Quillback,403,M,351,667,2014,Autumn
508,512,Quillback,403,M,362,771,2014,Autumn
508,513,Quillback,403,M,356,712,2014,Autumn
508,514,Quillback,403,M,333,564,2014,Autumn
508,515,Quillback,403,M,352,699,2014,Autumn
508,516,White Bass,133,L,299,338,2014,Autumn
508,517,Channel Catfish,119,ALL,525,1598,2014,Autumn
508,518,Channel Catfish,119,ALL,390,465,2014,Autumn
508,519,Channel Catfish,119,ALL,422,611,2014,Autumn
508,520,Channel Catfish,119,ALL,288,200,2014,Autumn
508,521,Channel Catfish,119,ALL,310,247,2014,Autumn
508,522,Freshwater Drum,134,M,375,505,2014,Autumn
508,523,Freshwater Drum,134,M,349,424,2014,Autumn
508,524,Freshwater Drum,134,M,397,744,2014,Autumn
508,525,Freshwater Drum,134,M,232,140,2014,Autumn
508,526,Freshwater Drum,134,M,288,240,2014,Autumn
508,527,Freshwater Drum,134,L,440,1178,2014,Autumn
508,528,Freshwater Drum,134,L,490,1448,2014,Autumn
508,529,Freshwater Drum,134,L,447,1034,2014,Autumn
508,530,Freshwater Drum,134,L,570,2506,2014,Autumn
508,531,Freshwater Drum,134,L,668,4088,2014,Autumn
508,532,Walleye,803,M,350,339,2014,Autumn
508,533,Silver Chub,501,ALL,148,26,2014,Autumn
508,534,Walleye,803,S,156,28,2014,Autumn
508,535,Walleye,803,S,179,43,2014,Autumn
508,536,Walleye,803,S,188,45,2014,Autumn
508,537,Walleye,803,S,181,43,2014,Autumn
508,538,Walleye,803,S,190,49,2014,Autumn
508,539,Yellow Perch,801,M,157,39,2014,Autumn
508,540,Yellow Perch,801,M,162,42,2014,Autumn
508,541,Yellow Perch,801,M,172,46,2014,Autumn
508,542,Yellow Perch,801,M,156,38,2014,Autumn
508,543,Yellow Perch,801,M,169,42,2014,Autumn
508,544,Gizzard Shad,108,L,188,60,2014,Autumn
508,545,Gizzard Shad,108,L,155,31,2014,Autumn
508,546,Gizzard Shad,108,L,166,39,2014,Autumn
508,547,Gizzard Shad,108,L,169,48,2014,Autumn
508,548,Gizzard Shad,108,L,157,36,2014,Autumn
508,549,Gizzard Shad,108,M,134,20,2014,Autumn
508,550,Gizzard Shad,108,M,117,13,2014,Autumn
508,551,Gizzard Shad,108,M,115,14,2014,Autumn
508,552,Gizzard Shad,108,M,130,19,2014,Autumn
508,553,Gizzard Shad,108,M,126,18,2014,Autumn
508,554,Gizzard Shad,108,S,105,11,2014,Autumn
508,555,Gizzard Shad,108,S,96,7,2014,Autumn
508,556,Gizzard Shad,108,S,94,7,2014,Autumn
508,557,Gizzard Shad,108,S,106,10,2014,Autumn
508,558,Gizzard Shad,108,S,112,11,2014,Autumn
508,559,Smallmouth Bass,607,S,110,16,2014,Autumn
508,560,Yellow Perch,801,S,86,5,2014,Autumn
508,561,Yellow Perch,801,S,91,6,2014,Autumn
508,562,Yellow Perch,801,S,95,6,2014,Autumn
508,563,Yellow Perch,801,S,95,6,2014,Autumn
508,564,Yellow Perch,801,S,89,5,2014,Autumn
508,565,Freshwater Drum,134,S,166,45,2014,Autumn
508,566,Emerald Shiner,504,L,91,5,2014,Autumn
508,567,Emerald Shiner,504,L,85,4,2014,Autumn
508,568,Emerald Shiner,504,L,91,4,2014,Autumn
508,569,Emerald Shiner,504,L,89,4,2014,Autumn
508,570,Emerald Shiner,504,L,105,6,2014,Autumn
508,571,Emerald Shiner,504,S,72,3,2014,Autumn
508,572,Emerald Shiner,504,S,62,2,2014,Autumn
508,573,Emerald Shiner,504,S,79,3,2014,Autumn
508,574,Emerald Shiner,504,S,68,2,2014,Autumn
508,575,Emerald Shiner,504,S,81,4,2014,Autumn
508,576,White Perch,132,M,175,68,2014,Autumn
508,577,White Perch,132,M,162,58,2014,Autumn
508,578,White Perch,132,M,146,43,2014,Autumn
508,579,White Perch,132,M,143,36,2014,Autumn
508,580,White Perch,132,M,162,57,2014,Autumn
508,581,White Perch,132,S,87,13,2014,Autumn
508,582,White Perch,132,S,81,11,2014,Autumn
508,583,White Perch,132,S,75,10,2014,Autumn
508,584,White Perch,132,S,85,12,2014,Autumn
508,585,White Perch,132,S,97,15,2014,Autumn
508,586,Trout Perch,131,L,105,6,2014,Autumn
508,587,Trout Perch,131,L,104,7,2014,Autumn
508,588,Trout Perch,131,L,106,7,2014,Autumn
508,589,Trout Perch,131,L,106,6,2014,Autumn
508,590,Trout Perch,131,L,106,6,2014,Autumn
508,591,Trout Perch,131,S,72,3,2014,Autumn
508,592,Trout Perch,131,S,77,4,2014,Autumn
508,593,Trout Perch,131,S,68,2,2014,Autumn
508,594,Trout Perch,131,S,76,3,2014,Autumn
508,595,Trout Perch,131,S,75,4,2014,Autumn
504,596,Common Carp,402,ALL,760,7680,2014,Autumn
504,597,Common Carp,402,ALL,715,5640,2014,Autumn
504,598,Common Carp,402,ALL,780,7240,2014,Autumn
504,599,Common Carp,402,ALL,775,6680,2014,Autumn
504,600,Freshwater Drum,134,L,627,3106,2014,Autumn
504,601,Freshwater Drum,134,M,342,416,2014,Autumn
504,602,Freshwater Drum,134,M,290,249,2014,Autumn
504,603,Freshwater Drum,134,M,335,379,2014,Autumn
504,604,Freshwater Drum,134,M,280,240,2014,Autumn
504,605,Freshwater Drum,134,M,391,652,2014,Autumn
504,606,White Sucker,405,ALL,488,1131,2014,Autumn
504,607,White Bass,133,L,326,455,2014,Autumn
504,608,White Bass,133,L,338,499,2014,Autumn
504,609,White Bass,133,L,295,318,2014,Autumn
504,610,White Bass,133,L,327,432,2014,Autumn
504,611,White Bass,133,L,290,335,2014,Autumn
504,612,Walleye,803,L,740,4250,2014,Autumn
504,613,Walleye,803,M,335,320,2014,Autumn
504,614,Walleye,803,M,370,416,2014,Autumn
504,615,Walleye,803,M,454,884,2014,Autumn
504,616,Walleye,803,M,368,431,2014,Autumn
504,617,Walleye,803,M,467,943,2014,Autumn
504,618,Quillback,403,ALL,380,782,2014,Autumn
504,619,Quillback,403,ALL,515,2322,2014,Autumn
504,620,Quillback,403,ALL,504,1928,2014,Autumn
504,621,Quillback,403,ALL,544,2308,2014,Autumn
504,622,Quillback,403,ALL,363,774,2014,Autumn
504,623,Channel Catfish,119,ALL,335,286,2014,Autumn
504,624,Channel Catfish,119,ALL,351,353,2014,Autumn
504,625,Channel Catfish,119,ALL,480,852,2014,Autumn
504,626,Channel Catfish,119,ALL,363,398,2014,Autumn
504,627,Channel Catfish,119,ALL,307,240,2014,Autumn
504,628,White Perch,132,M,245,229,2014,Autumn
504,629,White Perch,132,M,204,111,2014,Autumn
504,630,White Perch,132,M,199,105,2014,Autumn
504,631,White Perch,132,M,207,114,2014,Autumn
504,632,White Perch,132,M,200,113,2014,Autumn
504,633,White Perch,132,S,85,6,2014,Autumn
504,634,White Perch,132,S,84,6,2014,Autumn
504,635,White Perch,132,S,78,5,2014,Autumn
504,636,White Perch,132,S,88,7,2014,Autumn
504,637,White Perch,132,S,84,6,2014,Autumn
504,638,Walleye,803,S,207,74,2014,Autumn
504,639,Walleye,803,S,184,51,2014,Autumn
504,640,Walleye,803,S,184,48,2014,Autumn
504,641,Walleye,803,S,185,53,2014,Autumn
504,642,Walleye,803,S,197,56,2014,Autumn
504,643,Walleye,803,S,168,38,2014,Autumn
504,644,Gizzard Shad,108,L,163,40,2014,Autumn
504,645,Gizzard Shad,108,L,155,32,2014,Autumn
504,646,Gizzard Shad,108,L,154,36,2014,Autumn
504,647,Gizzard Shad,108,L,154,32,2014,Autumn
504,648,Gizzard Shad,108,L,166,43,2014,Autumn
504,649,Gizzard Shad,108,M,121,16,2014,Autumn
504,650,Gizzard Shad,108,M,126,19,2014,Autumn
504,651,Gizzard Shad,108,M,127,18,2014,Autumn
504,652,Gizzard Shad,108,M,130,19,2014,Autumn
504,653,Gizzard Shad,108,M,127,20,2014,Autumn
504,654,Yellow Perch,801,M,155,37,2014,Autumn
504,655,Yellow Perch,801,M,200,90,2014,Autumn
504,656,Yellow Perch,801,M,183,59,2014,Autumn
504,657,Yellow Perch,801,M,161,42,2014,Autumn
504,658,Yellow Perch,801,M,158,39,2014,Autumn
504,659,Smallmouth Bass,607,S,130,28,2014,Autumn
504,660,Round Goby,910,ALL,107,14,2014,Autumn
504,661,Round Goby,910,ALL,77,5,2014,Autumn
504,662,Freshwater Drum,134,S,138,25,2014,Autumn
504,663,Yellow Perch,801,S,82,4,2014,Autumn
504,664,Yellow Perch,801,S,94,7,2014,Autumn
504,665,Yellow Perch,801,S,98,6,2014,Autumn
504,666,Yellow Perch,801,S,83,4,2014,Autumn
504,667,Yellow Perch,801,S,83,4,2014,Autumn
504,668,Emerald Shiner,504,ALL,83,5,2014,Autumn
504,669,Emerald Shiner,504,ALL,88,4,2014,Autumn
504,670,Emerald Shiner,504,ALL,101,6,2014,Autumn
504,671,Emerald Shiner,504,ALL,70,2,2014,Autumn
504,672,Emerald Shiner,504,ALL,70,2,2014,Autumn
504,673,Trout Perch,131,L,105,10,2014,Autumn
504,674,Trout Perch,131,L,117,13,2014,Autumn
504,675,Trout Perch,131,L,107,10,2014,Autumn
504,676,Trout Perch,131,L,112,12,2014,Autumn
504,677,Trout Perch,131,L,103,9,2014,Autumn
504,678,Trout Perch,131,S,84,5,2014,Autumn
504,679,Trout Perch,131,S,72,4,2014,Autumn
504,680,Trout Perch,131,S,74,3,2014,Autumn
504,681,Trout Perch,131,S,77,3,2014,Autumn
504,682,Trout Perch,131,S,81,5,2014,Autumn
504,683,Trout Perch,131,S,85,4,2014,Autumn
504,684,Yellow Perch,801,O/D,231,136,2014,Autumn
504,685,Yellow Perch,801,O/D,217,112,2014,Autumn
504,686,Yellow Perch,801,O/D,187,74,2014,Autumn
504,687,Yellow Perch,801,O/D,175,54,2014,Autumn
504,688,Yellow Perch,801,O/D,172,52,2014,Autumn
504,689,White Perch,132,O/D,270,328,2014,Autumn
504,690,White Perch,132,O/D,275,336,2014,Autumn
504,691,White Perch,132,O/D,244,212,2014,Autumn
504,692,White Perch,132,O/D,232,186,2014,Autumn
504,693,White Perch,132,O/D,211,144,2014,Autumn
508,694,Yellow Perch,801,O/D,242,160,2014,Autumn
508,695,Yellow Perch,801,O/D,223,136,2014,Autumn
508,696,Yellow Perch,801,O/D,214,116,2014,Autumn
508,697,Yellow Perch,801,O/D,206,96,2014,Autumn
508,698,Yellow Perch,801,O/D,204,104,2014,Autumn
508,699,White Perch,132,O/D,221,158,2014,Autumn
508,700,White Perch,132,O/D,211,128,2014,Autumn
508,701,White Perch,132,O/D,200,94,2014,Autumn
508,702,White Perch,132,O/D,195,86,2014,Autumn
508,703,White Perch,132,O/D,193,92,2014,Autumn
509,704,Common Carp,402,ALL,820,10880,2014,Autumn
509,705,Common Carp,402,ALL,745,6300,2014,Autumn
509,706,Common Carp,402,ALL,760,7620,2014,Autumn
509,707,White Bass,133,L,322,449,2014,Autumn
509,708,Freshwater Drum,134,L,525,1686,2014,Autumn
509,709,Freshwater Drum,134,L,495,1436,2014,Autumn
509,710,Freshwater Drum,134,L,424,626,2014,Autumn
509,711,Freshwater Drum,134,L,470,1314,2014,Autumn
509,712,Freshwater Drum,134,L,475,1266,2014,Autumn
509,713,Walleye,803,M,470,939,2014,Autumn
509,714,Walleye,803,M,455,864,2014,Autumn
509,715,Walleye,803,M,360,401,2014,Autumn
509,716,Walleye,803,M,366,418,2014,Autumn
509,717,Walleye,803,M,345,331,2014,Autumn
509,718,Walleye,803,M,368,434,2014,Autumn
509,719,Walleye,803,M,324,267,2014,Autumn
509,720,Walleye,803,S,163,34,2014,Autumn
509,721,Walleye,803,S,157,32,2014,Autumn
509,722,Walleye,803,S,181,45,2014,Autumn
509,723,Walleye,803,S,191,52,2014,Autumn
509,724,Walleye,803,S,170,42,2014,Autumn
509,725,Yellow Perch,801,S,87,5,2014,Autumn
509,726,Yellow Perch,801,S,89,6,2014,Autumn
509,727,Yellow Perch,801,S,80,4,2014,Autumn
509,728,Yellow Perch,801,S,87,4,2014,Autumn
509,729,Yellow Perch,801,S,90,6,2014,Autumn
509,730,Yellow Perch,801,M,158,35,2014,Autumn
509,731,Yellow Perch,801,M,218,114,2014,Autumn
509,732,Yellow Perch,801,M,156,42,2014,Autumn
509,733,Yellow Perch,801,M,175,47,2014,Autumn
509,734,Yellow Perch,801,M,160,38,2014,Autumn
509,735,Yellow Perch,801,O/D,223,126,2014,Autumn
509,736,Yellow Perch,801,O/D,215,102,2014,Autumn
509,737,Yellow Perch,801,O/D,216,112,2014,Autumn
509,738,Yellow Perch,801,O/D,217,106,2014,Autumn
509,739,Yellow Perch,801,O/D,184,64,2014,Autumn
509,740,White Perch,132,O/D,212,134,2014,Autumn
509,741,White Perch,132,O/D,177,72,2014,Autumn
509,742,White Perch,132,S,82,6,2014,Autumn
509,743,White Perch,132,S,75,5,2014,Autumn
509,744,White Perch,132,S,86,5,2014,Autumn
509,745,White Perch,132,S,82,5,2014,Autumn
509,746,White Perch,132,S,75,4,2014,Autumn
509,747,Spottail Shiner,508,L,127,17,2014,Autumn
509,748,Spottail Shiner,508,S,31,0,2014,Autumn
509,749,Spottail Shiner,508,S,38,0,2014,Autumn
509,750,Spottail Shiner,508,S,27,0,2014,Autumn
509,751,Spottail Shiner,508,S,35,0,2014,Autumn
509,752,Spottail Shiner,508,S,26,0,2014,Autumn
509,753,Spottail Shiner,508,M,55,1,2014,Autumn
509,754,Trout Perch,131,S,77,2,2014,Autumn
509,755,Trout Perch,131,S,75,2,2014,Autumn
509,756,Trout Perch,131,S,70,1,2014,Autumn
509,757,Trout Perch,131,S,77,2,2014,Autumn
509,758,Trout Perch,131,S,70,2,2014,Autumn
509,759,White Perch,132,L,225,153,2014,Autumn
509,760,Smallmouth Bass,607,S,114,18,2014,Autumn
509,761,Smallmouth Bass,607,S,125,24,2014,Autumn
509,762,Gizzard Shad,108,M,107,13,2014,Autumn
509,763,Gizzard Shad,108,M,112,14,2014,Autumn
509,764,Gizzard Shad,108,M,110,11,2014,Autumn
509,765,Gizzard Shad,108,M,101,9,2014,Autumn
509,766,Gizzard Shad,108,M,116,12,2014,Autumn
509,767,Gizzard Shad,108,L,172,54,2014,Autumn
509,768,Gizzard Shad,108,L,148,31,2014,Autumn
509,769,Gizzard Shad,108,L,162,38,2014,Autumn
509,770,Gizzard Shad,108,L,147,31,2014,Autumn
509,771,Gizzard Shad,108,L,170,49,2014,Autumn
516,772,Quillback,403,ALL,537,2580,2014,Autumn
516,773,Quillback,403,ALL,525,1985,2014,Autumn
516,774,Quillback,403,ALL,464,1495,2014,Autumn
516,775,Quillback,403,ALL,348,616,2014,Autumn
516,776,Freshwater Drum,134,M,408,728,2014,Autumn
516,777,Freshwater Drum,134,M,270,207,2014,Autumn
516,778,Freshwater Drum,134,M,370,554,2014,Autumn
516,779,Freshwater Drum,134,M,383,603,2014,Autumn
516,780,Freshwater Drum,134,M,277,210,2014,Autumn
516,781,Freshwater Drum,134,L,566,2000,2014,Autumn
516,782,Freshwater Drum,134,L,471,1166,2014,Autumn
516,783,Freshwater Drum,134,L,654,3280,2014,Autumn
516,784,Freshwater Drum,134,L,569,2075,2014,Autumn
516,785,Freshwater Drum,134,L,633,2315,2014,Autumn
516,786,White Sucker,405,ALL,355,469,2014,Autumn
516,787,White Sucker,405,ALL,394,726,2014,Autumn
516,788,White Sucker,405,ALL,293,295,2014,Autumn
516,789,White Sucker,405,ALL,227,118,2014,Autumn
516,790,Channel Catfish,119,ALL,363,492,2014,Autumn
516,791,Channel Catfish,119,ALL,264,155,2014,Autumn
516,792,Walleye,803,M,450,851,2014,Autumn
516,793,Walleye,803,M,340,326,2014,Autumn
516,794,Walleye,803,M,322,257,2014,Autumn
516,795,Walleye,803,M,347,327,2014,Autumn
516,796,Walleye,803,M,346,388,2014,Autumn
516,797,Walleye,803,S,168,36,2014,Autumn
516,798,Walleye,803,S,197,56,2014,Autumn
516,799,Walleye,803,S,151,22,2014,Autumn
516,800,Walleye,803,S,167,33,2014,Autumn
516,801,Walleye,803,S,201,66,2014,Autumn
516,802,White Perch,132,L,201,102,2014,Autumn
516,803,White Perch,132,L,205,113,2014,Autumn
516,804,White Perch,132,L,227,170,2014,Autumn
516,805,White Perch,132,L,207,117,2014,Autumn
516,806,White Perch,132,M,139,30,2014,Autumn
516,807,White Perch,132,M,138,30,2014,Autumn
516,808,White Perch,132,M,165,58,2014,Autumn
516,809,White Perch,132,M,178,74,2014,Autumn
516,810,White Perch,132,M,178,71,2014,Autumn
516,811,White Perch,132,S,88,6,2014,Autumn
516,812,White Perch,132,S,85,6,2014,Autumn
516,813,White Perch,132,S,80,5,2014,Autumn
516,814,White Perch,132,S,88,7,2014,Autumn
516,815,White Perch,132,S,76,4,2014,Autumn
516,816,Gizzard Shad,108,M,137,24,2014,Autumn
516,817,Gizzard Shad,108,M,118,14,2014,Autumn
516,818,Gizzard Shad,108,M,147,27,2014,Autumn
516,819,Gizzard Shad,108,M,129,20,2014,Autumn
516,820,Gizzard Shad,108,M,130,19,2014,Autumn
516,821,Gizzard Shad,108,S,102,9,2014,Autumn
516,822,Gizzard Shad,108,S,95,4,2014,Autumn
516,823,Gizzard Shad,108,S,100,7,2014,Autumn
516,824,Gizzard Shad,108,S,112,12,2014,Autumn
516,825,Gizzard Shad,108,S,101,9,2014,Autumn
516,826,Gizzard Shad,108,L,159,38,2014,Autumn
516,827,Gizzard Shad,108,L,156,35,2014,Autumn
516,828,Gizzard Shad,108,L,152,31,2014,Autumn
516,829,Gizzard Shad,108,L,158,38,2014,Autumn
516,830,Gizzard Shad,108,L,156,36,2014,Autumn
516,831,Round Goby,910,ALL,96,10,2014,Autumn
516,832,Freshwater Drum,134,S,132,17,2014,Autumn
516,833,Trout Perch,131,ALL,125,16,2014,Autumn
516,834,Trout Perch,131,ALL,77,4,2014,Autumn
516,835,Trout Perch,131,ALL,77,4,2014,Autumn
516,836,Trout Perch,131,ALL,84,5,2014,Autumn
516,837,Rainbow Smelt,109,ALL,66,2,2014,Autumn
516,838,Rainbow Smelt,109,ALL,51,0,2014,Autumn
516,839,Rainbow Smelt,109,ALL,58,0,2014,Autumn
516,840,Rainbow Smelt,109,ALL,46,0,2014,Autumn
516,841,Rainbow Smelt,109,ALL,44,0,2014,Autumn
516,842,Emerald Shiner,504,S,67,2,2014,Autumn
516,843,Emerald Shiner,504,S,58,2,2014,Autumn
516,844,Emerald Shiner,504,S,63,2,2014,Autumn
516,845,Emerald Shiner,504,L,86,3,2014,Autumn
516,846,Emerald Shiner,504,L,87,3,2014,Autumn
516,847,Emerald Shiner,504,L,85,4,2014,Autumn
516,848,Emerald Shiner,504,L,93,4,2014,Autumn
516,849,Emerald Shiner,504,L,84,3,2014,Autumn
516,850,Yellow Perch,801,S,105,11,2014,Autumn
516,851,Yellow Perch,801,S,94,7,2014,Autumn
516,852,Yellow Perch,801,S,87,6,2014,Autumn
516,853,Yellow Perch,801,S,95,7,2014,Autumn
516,854,Yellow Perch,801,S,100,9,2014,Autumn
516,855,Yellow Perch,801,M,180,62,2014,Autumn
516,856,Yellow Perch,801,M,169,49,2014,Autumn
516,857,Yellow Perch,801,M,176,61,2014,Autumn
516,858,Yellow Perch,801,M,141,30,2014,Autumn
516,859,Yellow Perch,801,M,160,39,2014,Autumn
516,860,Yellow Perch,801,O/D,223,128,2014,Autumn
516,861,Yellow Perch,801,O/D,211,104,2014,Autumn
516,862,Yellow Perch,801,O/D,199,82,2014,Autumn
516,863,Yellow Perch,801,O/D,173,52,2014,Autumn
516,864,Yellow Perch,801,O/D,171,46,2014,Autumn
516,865,White Perch,132,O/D,243,205,2014,Autumn
516,866,White Perch,132,O/D,227,165,2014,Autumn
516,867,White Perch,132,O/D,225,175,2014,Autumn
516,868,White Perch,132,O/D,215,140,2014,Autumn
516,869,White Perch,132,O/D,210,130,2014,Autumn
514,870,Freshwater Drum,134,L,495,1322,2014,Autumn
514,871,Freshwater Drum,134,L,404,617,2014,Autumn
514,872,Freshwater Drum,134,L,430,1054,2014,Autumn
514,873,Freshwater Drum,134,L,505,1566,2014,Autumn
514,874,Freshwater Drum,134,L,394,676,2014,Autumn
514,875,White Bass,133,L,293,350,2014,Autumn
514,876,Channel Catfish,119,ALL,425,573,2014,Autumn
514,877,Walleye,803,M,373,406,2014,Autumn
514,878,Walleye,803,M,372,473,2014,Autumn
514,879,Walleye,803,M,452,819,2014,Autumn
514,880,Walleye,803,S,201,58,2014,Autumn
514,881,Walleye,803,S,202,60,2014,Autumn
514,882,Walleye,803,S,184,46,2014,Autumn
514,883,Walleye,803,S,176,35,2014,Autumn
514,884,Walleye,803,S,187,44,2014,Autumn
514,885,Yellow Perch,801,S,87,6,2014,Autumn
514,886,Yellow Perch,801,S,92,7,2014,Autumn
514,887,Yellow Perch,801,S,86,6,2014,Autumn
514,888,Yellow Perch,801,S,84,6,2014,Autumn
514,889,Yellow Perch,801,S,94,7,2014,Autumn
514,890,White Perch,132,S,80,5,2014,Autumn
514,891,White Perch,132,S,79,5,2014,Autumn
514,892,White Perch,132,S,82,6,2014,Autumn
514,893,White Perch,132,S,82,6,2014,Autumn
514,894,White Perch,132,S,78,5,2014,Autumn
514,895,Yellow Perch,801,M,142,26,2014,Autumn
514,896,Yellow Perch,801,M,180,58,2014,Autumn
514,897,Yellow Perch,801,M,148,33,2014,Autumn
514,898,Yellow Perch,801,M,156,34,2014,Autumn
514,899,Yellow Perch,801,M,146,23,2014,Autumn
514,900,Gizzard Shad,108,ALL,121,16,2014,Autumn
514,901,Gizzard Shad,108,ALL,124,16,2014,Autumn
514,902,Gizzard Shad,108,ALL,127,18,2014,Autumn
514,903,Gizzard Shad,108,ALL,99,8,2014,Autumn
514,904,Gizzard Shad,108,ALL,136,23,2014,Autumn
514,905,Trout Perch,131,ALL,76,4,2014,Autumn
514,906,Trout Perch,131,ALL,70,3,2014,Autumn
514,907,Trout Perch,131,ALL,75,3,2014,Autumn
514,908,Trout Perch,131,ALL,73,4,2014,Autumn
514,909,Spottail Shiner,508,ALL,87,6,2014,Autumn
514,910,Spottail Shiner,508,ALL,35,1,2014,Autumn
514,911,Round Goby,910,ALL,77,6,2014,Autumn
514,912,Emerald Shiner,504,L,81,3,2014,Autumn
514,913,Emerald Shiner,504,L,81,3,2014,Autumn
514,914,Emerald Shiner,504,L,84,4,2014,Autumn
514,915,Emerald Shiner,504,L,84,4,2014,Autumn
514,916,Emerald Shiner,504,L,86,4,2014,Autumn
514,917,Emerald Shiner,504,S,56,1,2014,Autumn
514,918,Emerald Shiner,504,S,61,1,2014,Autumn
514,919,Emerald Shiner,504,S,54,1,2014,Autumn
514,920,Emerald Shiner,504,S,60,2,2014,Autumn
514,921,Emerald Shiner,504,S,56,1,2014,Autumn
514,922,Yellow Perch,801,O/D,225,112,2014,Autumn
514,923,Yellow Perch,801,O/D,215,100,2014,Autumn
514,924,Yellow Perch,801,O/D,207,94,2014,Autumn
514,925,Yellow Perch,801,O/D,180,52,2014,Autumn
514,926,Yellow Perch,801,O/D,176,54,2014,Autumn
514,927,White Perch,132,O/D,244,200,2014,Autumn
514,928,White Perch,132,O/D,212,132,2014,Autumn
514,929,White Perch,132,O/D,195,98,2014,Autumn
514,930,White Perch,132,O/D,193,92,2014,Autumn
515,931,Freshwater Drum,134,L,500,1146,2014,Autumn
515,932,Yellow Perch,801,M,166,40,2014,Autumn
515,933,Yellow Perch,801,M,148,32,2014,Autumn
515,934,Yellow Perch,801,M,140,26,2014,Autumn
515,935,Yellow Perch,801,M,156,34,2014,Autumn
515,936,Yellow Perch,801,M,138,25,2014,Autumn
515,937,Walleye,803,S,170,30,2014,Autumn
515,938,Walleye,803,S,165,28,2014,Autumn
515,939,Walleye,803,S,177,38,2014,Autumn
515,940,Walleye,803,S,166,30,2014,Autumn
515,941,Smallmouth Bass,607,ALL,127,26,2014,Autumn
515,942,Yellow Perch,801,S,85,6,2014,Autumn
515,943,Yellow Perch,801,S,87,7,2014,Autumn
515,944,Yellow Perch,801,S,106,11,2014,Autumn
515,945,Yellow Perch,801,S,97,9,2014,Autumn
515,946,Yellow Perch,801,S,93,8,2014,Autumn
515,947,White Perch,132,S,85,6,2014,Autumn
515,948,White Perch,132,S,93,9,2014,Autumn
515,949,White Perch,132,S,82,6,2014,Autumn
515,950,White Perch,132,S,86,6,2014,Autumn
515,951,White Perch,132,S,87,7,2014,Autumn
515,952,Trout Perch,131,ALL,103,10,2014,Autumn
515,953,Trout Perch,131,ALL,69,2,2014,Autumn
515,954,Trout Perch,131,ALL,77,4,2014,Autumn
515,955,Gizzard Shad,108,L,177,51,2014,Autumn
515,956,Gizzard Shad,108,L,166,45,2014,Autumn
515,957,Gizzard Shad,108,L,157,37,2014,Autumn
515,958,Gizzard Shad,108,L,171,49,2014,Autumn
515,959,Gizzard Shad,108,L,172,48,2014,Autumn
515,960,Gizzard Shad,108,M,118,13,2014,Autumn
515,961,Gizzard Shad,108,M,130,19,2014,Autumn
515,962,Gizzard Shad,108,M,146,27,2014,Autumn
515,963,Gizzard Shad,108,M,127,19,2014,Autumn
515,964,Gizzard Shad,108,M,149,30,2014,Autumn
515,965,Yellow Perch,801,O/D,306,316,2014,Autumn
515,966,Yellow Perch,801,O/D,289,288,2014,Autumn
515,967,Yellow Perch,801,O/D,230,134,2014,Autumn
515,968,Yellow Perch,801,O/D,195,88,2014,Autumn
515,969,Yellow Perch,801,O/D,170,48,2014,Autumn
510,971,White Sucker,405,ALL,290,254,2014,Autumn
510,972,White Sucker,405,ALL,353,425,2014,Autumn
510,973,White Sucker,405,ALL,270,231,2014,Autumn
510,974,White Sucker,405,ALL,287,262,2014,Autumn
