Serial,date,time_st,Depth_Factor,n,Depth_Mean,Depth_Std.Dev,Depth_CV,Temp_Mean,Temp_Std.Dev,Temp_CV,SpCond_Mean,SpCond_Std.Dev,spCond_CV,pH_Mean,pH_Std.Dev,pH_CV,Turbitity_Mean,Turbitity_Std.Dev,Turbitity_CV,Chlor_Mean,Chlor_Std.Dev,Chlor_CV,DOpercent_Mean,DOpercent_Std.Dev,DOpercent_CV,DOppm_Mean,DOppm_Std.Dev,DOppm_CV,year,season
114,6/17/2013,1834,"[4,5)",7,4,0.335,0.076,20.631,0.488,0.024,0.249,0.001,0.004,8.147,0.015,0.002,809.371,2.695,0.003,2.1,0,0,75.286,0.46,0.006,6.757,0.108,0.016,2013,Spring
114,6/17/2013,1834,"[5,6)",6,5,0.304,0.056,19.757,0.088,0.004,0.25,0.001,0.004,8.168,0.004,0,804.517,0.479,0.001,2.1,0,0,76.15,0.105,0.001,6.953,0.022,0.003,2013,Spring
114,6/17/2013,1834,"[6,7)",4,6,0.3,0.047,19.38,0.133,0.007,0.25,0.001,0.004,8.16,0,0,802.45,0.733,0.001,2.1,0,0,76.55,0.129,0.002,7.04,0.032,0.005,2013,Spring
114,6/17/2013,1834,"[7,8)",7,7,0.368,0.049,19.05,0.056,0.003,0.252,0.001,0.004,8.151,0.009,0.001,800.571,0.293,0,2.1,0,0,76.871,0.049,0.001,7.12,0.012,0.002,2013,Spring
114,6/17/2013,1834,"[8,9)",4,8,0.205,0.024,18.962,0.015,0.001,0.251,0,0,8.13,0.008,0.001,800.075,0.096,0,2.1,0,0,76.975,0.05,0.001,7.14,0,0,2013,Spring
114,6/17/2013,1834,"[9,10)",6,9,0.351,0.037,18.923,0.012,0.001,0.252,0,0,8.112,0.008,0.001,272.133,408.884,1.503,2.817,0.87,0.309,87.667,11.686,0.133,8.138,1.086,0.133,2013,Spring
114,6/17/2013,1834,"[10,11)",1,1,,,18.9,,,0.252,,,8.1,,,8.2,,,5.5,,,98,,,9.1,,,2013,Spring
115,6/18/2013,1028,"[0,1)",29,0,0.155,1.04,18.069,0.559,0.031,0.109,0.083,0.761,8.361,0.044,0.005,14.39,17.555,1.22,17.345,52.807,3.045,97.641,1.118,0.011,9.231,0.125,0.014,2013,Spring
115,6/18/2013,1028,"[1,2)",7,1,0.324,0.217,19.604,0.011,0.001,0.249,0,0,8.326,0.005,0.001,7.043,0.19,0.027,-0.4,1.015,-2.537,99.929,0.454,0.005,9.151,0.04,0.004,2013,Spring
115,6/18/2013,1028,"[2,3)",4,2,0.352,0.134,19.61,0,0,0.249,0,0,8.31,0,0,7.025,0.096,0.014,-0.075,0.479,-6.387,100.55,0.058,0.001,9.21,0,0,2013,Spring
115,6/18/2013,1028,"[3,4)",4,3,0.284,0.078,19.61,0,0,0.249,0,0,8.31,0,0,6.875,0.126,0.018,-0.05,0.968,-19.36,100.6,0,0,9.21,0,0,2013,Spring
115,6/18/2013,1028,"[4,5)",4,4,0.317,0.069,19.61,0,0,0.248,0.001,0.004,8.31,0,0,6.95,0.129,0.019,2.75,1.694,0.616,100.9,0.141,0.001,9.24,0.014,0.002,2013,Spring
115,6/18/2013,1028,"[5,6)",4,5,0.332,0.059,19.605,0.006,0,0.249,0,0,8.305,0.006,0.001,6.85,0.1,0.015,2.925,2.06,0.704,100.9,0.115,0.001,9.242,0.01,0.001,2013,Spring
115,6/18/2013,1028,"[6,7)",4,6,0.301,0.045,19.59,0.014,0.001,0.249,0.001,0.004,8.3,0,0,7,0.245,0.035,0.975,1.09,1.118,100.575,0.126,0.001,9.213,0.01,0.001,2013,Spring
115,6/18/2013,1028,"[7,8)",3,7,0.254,0.033,19.543,0.006,0,0.25,0,0,8.293,0.006,0.001,6.933,0.058,0.008,0.1,1.952,19.52,100.3,0.1,0.001,9.197,0.006,0.001,2013,Spring
115,6/18/2013,1028,"[8,9)",2,8,0.383,0.046,19.525,0.007,0,0.25,0,0,8.29,0,0,6.9,0,0,2.2,0.566,0.257,100.05,0.071,0.001,9.18,0,0,2013,Spring
115,6/18/2013,1028,"[9,10)",5,9,0.429,0.045,19.374,0.168,0.009,0.252,0.002,0.008,8.274,0.009,0.001,7.16,0.321,0.045,0.3,1.888,6.293,99.56,0.365,0.004,9.16,0.012,0.001,2013,Spring
115,6/18/2013,1028,"[10,11)",4,1,0.166,0.016,19.045,0.112,0.006,0.255,0.001,0.004,8.255,0.01,0.001,123.825,181.922,1.469,5.8,7.687,1.325,98.45,0.676,0.007,9.115,0.044,0.005,2013,Spring
116,6/17/2013,1355,"[0,1)",46,0,0.2,1,22.811,0.238,0.01,0.168,0.103,0.613,7.872,0.141,0.018,28.072,31.112,1.108,2.813,8.141,2.894,84.604,9.36,0.111,7.278,0.786,0.108,2013,Spring
116,6/17/2013,1355,"[1,2)",3,1,0.314,0.186,21.917,0.406,0.019,0.262,0.001,0.004,8.127,0.021,0.003,20.067,16.657,0.83,3.533,1.137,0.322,104.067,0.404,0.004,9.11,0.105,0.012,2013,Spring
116,6/17/2013,1355,"[2,3)",4,2,0.295,0.112,21.058,0.217,0.01,0.265,0,0,8.165,0.006,0.001,7.95,0.37,0.047,3.175,1.228,0.387,105.25,0.289,0.003,9.37,0.063,0.007,2013,Spring
116,6/17/2013,1355,"[3,4)",4,3,0.329,0.096,20.427,0.1,0.005,0.266,0.001,0.004,8.195,0.013,0.002,7.8,0.316,0.041,4.475,2.641,0.59,106.075,0.222,0.002,9.555,0.039,0.004,2013,Spring
116,6/17/2013,1355,"[4,5)",5,4,0.298,0.066,20.156,0.061,0.003,0.265,0,0,8.224,0.005,0.001,7.88,0.402,0.051,7.3,2.404,0.329,107.16,0.365,0.003,9.704,0.044,0.005,2013,Spring
116,6/17/2013,1355,"[5,6)",3,5,0.222,0.041,20.07,0.02,0.001,0.265,0,0,8.22,0,0,7.633,0.153,0.02,4.7,2.862,0.609,107.767,0.153,0.001,9.78,0.02,0.002,2013,Spring
116,6/17/2013,1355,"[6,7)",4,6,0.391,0.061,20.012,0.022,0.001,0.264,0.001,0.004,8.21,0.008,0.001,9.05,2.774,0.307,3.5,2.328,0.665,108,0,0,9.81,0.008,0.001,2013,Spring
116,6/17/2013,1355,"[7,8)",4,7,0.401,0.053,19.927,0.035,0.002,0.265,0,0,8.197,0.005,0.001,7.875,0.386,0.049,4.575,1.632,0.357,107.625,0.222,0.002,9.795,0.013,0.001,2013,Spring
116,6/17/2013,1355,"[8,9)",4,8,0.31,0.036,19.83,0.05,0.003,0.265,0,0,8.19,0.008,0.001,7.9,0.258,0.033,3.95,5.126,1.298,106.75,0.311,0.003,9.732,0.022,0.002,2013,Spring
116,6/17/2013,1355,"[9,10)",9,9,0.259,0.026,19.566,0.095,0.005,0.265,0.001,0.004,8.139,0.026,0.003,289.911,407.806,1.407,9.756,7.421,0.761,103.433,2.423,0.023,9.478,0.208,0.022,2013,Spring
116,6/17/2013,1355,"[10,11)",1,1,,,19.46,,,0.266,,,8.07,,,1141.2,,,27.5,,,96.8,,,8.89,,,2013,Spring
117,6/18/2013,826,"[0,1)",21,0,0.228,1.206,18.114,1.286,0.071,0.086,0.122,1.419,8.176,0.176,0.022,2.6,0,0,1.8,0,0,99.762,1.686,0.017,9.43,0.405,0.043,2013,Spring
117,6/18/2013,826,"[1,2)",4,1,0.37,0.263,20.12,0,0,0.264,0.001,0.004,8.37,0,0,2.6,0,0,1.8,0,0,97.1,0,0,8.81,0,0,2013,Spring
117,6/18/2013,826,"[2,3)",6,2,0.384,0.155,20.12,0,0,0.263,0,0,8.38,0,0,2.6,0,0,1.8,0,0,97.1,0,0,8.808,0.004,0,2013,Spring
117,6/18/2013,826,"[3,4)",4,3,0.28,0.08,20.12,0,0,0.263,0,0,8.377,0.005,0.001,2.6,0,0,1.8,0,0,97.1,0,0,8.81,0,0,2013,Spring
117,6/18/2013,826,"[4,5)",6,4,0.336,0.075,20.118,0.004,0,0.263,0.001,0.004,8.38,0,0,2.6,0,0,1.8,0,0,97.1,0,0,8.808,0.004,0,2013,Spring
117,6/18/2013,826,"[5,6)",7,5,0.31,0.056,20.12,0,0,0.263,0.001,0.004,8.38,0,0,2.6,0,0,1.8,0,0,97.1,0,0,8.81,0,0,2013,Spring
117,6/18/2013,826,"[6,7)",6,6,0.341,0.053,20.117,0.005,0,0.263,0,0,8.38,0,0,4.45,2.866,0.644,3.55,2.441,0.688,100.483,5.242,0.052,9.112,0.475,0.052,2013,Spring
117,6/18/2013,826,"[7,8)",6,7,0.289,0.039,20.097,0.005,0,0.263,0,0,8.38,0,0,7.917,0.223,0.028,3.933,2.099,0.534,107.183,0.041,0,9.722,0.004,0,2013,Spring
117,6/18/2013,826,"[8,9)",9,8,0.29,0.034,19.558,0.306,0.016,0.263,0.001,0.004,8.359,0.014,0.002,11,1.443,0.131,4.311,1.137,0.264,105.6,1.239,0.012,9.68,0.066,0.007,2013,Spring
117,6/18/2013,826,"[9,10)",6,9,0.247,0.026,19.25,0,0,0.264,0.001,0.004,8.317,0.012,0.001,12,0.583,0.049,3.967,2.032,0.512,101.7,0.867,0.009,9.382,0.08,0.009,2013,Spring
117,6/18/2013,826,"[10,11)",8,1,0.182,0.018,19.241,0.004,0,0.264,0,0,8.281,0.008,0.001,66.638,153.051,2.297,7.562,4.208,0.556,99.112,0.726,0.007,9.145,0.066,0.007,2013,Spring
118,6/18/2013,936,"[0,1)",57,0,0.127,1.058,18.52,0.763,0.041,0.103,0.075,0.728,8.353,0.03,0.004,17.975,32.527,1.81,8.374,19.151,2.287,105.084,1.454,0.014,9.847,0.286,0.029,2013,Spring
118,6/18/2013,936,"[1,2)",3,1,0.225,0.151,19.477,0.006,0,0.252,0,0,8.32,0,0,7.4,0.265,0.036,0.567,3.066,5.407,101.067,0.058,0.001,9.283,0.006,0.001,2013,Spring
118,6/18/2013,936,"[2,3)",4,2,0.333,0.13,19.49,0,0,0.252,0,0,8.305,0.006,0.001,8.025,0.634,0.079,-0.225,1.263,-5.613,100.85,0.129,0.001,9.26,0.008,0.001,2013,Spring
118,6/18/2013,936,"[3,4)",3,3,0.141,0.04,19.497,0.006,0,0.252,0,0,8.297,0.006,0.001,7.533,0.058,0.008,1.433,1.935,1.35,100.667,0.058,0.001,9.243,0.006,0.001,2013,Spring
118,6/18/2013,936,"[4,5)",4,4,0.247,0.055,19.5,0,0,0.252,0,0,8.29,0,0,7.625,0.096,0.013,1.475,1.3,0.881,100.45,0.058,0.001,9.217,0.005,0.001,2013,Spring
118,6/18/2013,936,"[5,6)",4,5,0.257,0.048,19.5,0,0,0.252,0,0,8.28,0,0,7.625,0.096,0.013,1.725,0.479,0.278,100.325,0.05,0,9.207,0.005,0.001,2013,Spring
118,6/18/2013,936,"[6,7)",5,6,0.385,0.06,19.502,0.004,0,0.252,0.001,0.004,8.28,0,0,7.54,0.114,0.015,1.24,1.006,0.811,100.1,0.071,0.001,9.184,0.005,0.001,2013,Spring
118,6/18/2013,936,"[7,8)",3,7,0.248,0.033,19.493,0.006,0,0.252,0,0,8.273,0.006,0.001,7.567,0.153,0.02,1.367,1.986,1.453,100.033,0.058,0.001,9.183,0.006,0.001,2013,Spring
118,6/18/2013,936,"[8,9)",3,8,0.122,0.014,19.473,0.015,0.001,0.252,0.001,0.004,8.27,0,0,7.7,0.173,0.022,2.333,1.626,0.697,100,0,0,9.18,0,0,2013,Spring
118,6/18/2013,936,"[9,10)",4,9,0.279,0.029,19.332,0.079,0.004,0.25,0.001,0.004,8.27,0,0,7.9,0.082,0.01,-0.7,3.375,-4.821,99.725,0.171,0.002,9.182,0.005,0.001,2013,Spring
118,6/18/2013,936,"[10,11)",12,1,0.317,0.03,18.907,0.136,0.007,0.248,0.001,0.004,8.256,0.013,0.002,9.442,0.686,0.073,0.983,1.231,1.252,97.458,1.224,0.013,9.05,0.092,0.01,2013,Spring
118,6/18/2013,936,"[11,12)",2,1,0.067,0.006,18.805,0.007,0,0.248,0,0,8.235,0.007,0.001,526.6,729.169,1.385,-0.1,0.424,-4.24,95.9,0.707,0.007,8.925,0.064,0.007,2013,Spring
119,6/19/2013,1040,"[0,1)",38,0,0.17,0.669,18.032,1.304,0.072,0.15,0.098,0.653,8.139,0.034,0.004,16.695,12.985,0.778,7.176,30.463,4.245,86.087,3.93,0.046,8.139,0.223,0.027,2013,Spring
119,6/19/2013,1040,"[1,2)",7,1,0.361,0.239,19.604,0.005,0,0.242,0,0,8.14,0,0,10.429,0.32,0.031,-0.743,2.069,-2.785,93.829,0.304,0.003,8.593,0.03,0.003,2013,Spring
119,6/19/2013,1040,"[2,3)",4,2,0.157,0.063,19.61,0,0,0.242,0,0,8.14,0,0,10.35,0.265,0.026,0.025,1.731,69.24,94.55,0.129,0.001,8.66,0.008,0.001,2013,Spring
119,6/19/2013,1040,"[3,4)",5,3,0.275,0.08,19.598,0.013,0.001,0.242,0,0,8.142,0.004,0,11.18,0.192,0.017,0.22,1.825,8.295,94.9,0.158,0.002,8.694,0.015,0.002,2013,Spring
119,6/19/2013,1040,"[4,5)",4,4,0.252,0.057,19.552,0.015,0.001,0.242,0.001,0.004,8.145,0.006,0.001,11.35,0.191,0.017,0.525,0.287,0.547,95.075,0.05,0.001,8.717,0.005,0.001,2013,Spring
119,6/19/2013,1040,"[5,6)",4,5,0.225,0.04,19.515,0.013,0.001,0.242,0.001,0.004,8.145,0.006,0.001,11.25,0.5,0.044,0.675,1.441,2.135,95.075,0.05,0.001,8.72,0,0,2013,Spring
119,6/19/2013,1040,"[6,7)",4,6,0.184,0.029,19.488,0.01,0.001,0.242,0.001,0.004,8.15,0,0,11.9,0.594,0.05,0.05,1.207,24.14,94.975,0.05,0.001,8.717,0.005,0.001,2013,Spring
119,6/19/2013,1040,"[7,8)",8,7,0.364,0.048,19.459,0.006,0,0.243,0,0,8.146,0.005,0.001,13.688,1.402,0.102,-0.675,0.838,-1.241,94.775,0.104,0.001,8.707,0.01,0.001,2013,Spring
119,6/19/2013,1040,"[8,9)",5,8,0.297,0.035,19.45,0,0,0.243,0,0,8.142,0.004,0,13.28,0.466,0.035,-0.5,1.373,-2.746,94.52,0.045,0,8.682,0.004,0,2013,Spring
120,6/17/2013,1128,"[0,1)",54,0,0.194,0.985,21.709,0.565,0.026,0.223,0.097,0.435,7.91,0.083,0.01,27.537,26.584,0.965,2.333,3.808,1.632,84.067,4.995,0.059,7.394,0.523,0.071,2013,Spring
120,6/17/2013,1128,"[1,2)",4,1,0.326,0.213,20.312,0.136,0.007,0.276,0.001,0.004,8.062,0.005,0.001,9.925,0.922,0.093,3.925,1.464,0.373,97.2,0.392,0.004,8.775,0.06,0.007,2013,Spring
120,6/17/2013,1128,"[2,3)",5,2,0.309,0.121,19.864,0.123,0.006,0.273,0.001,0.004,8.068,0.004,0,10.82,0.327,0.03,3.34,2.341,0.701,97.98,0.13,0.001,8.926,0.032,0.004,2013,Spring
120,6/17/2013,1128,"[3,4)",4,3,0.312,0.089,19.767,0.019,0.001,0.274,0.001,0.004,8.055,0.006,0.001,10.325,0.15,0.015,3.5,0.883,0.252,97.925,0.096,0.001,8.94,0.008,0.001,2013,Spring
120,6/17/2013,1128,"[4,5)",9,4,0.285,0.063,19.677,0.031,0.002,0.273,0.001,0.004,8.039,0.008,0.001,10.611,0.695,0.065,2.989,3.373,1.128,97.256,0.394,0.004,8.893,0.034,0.004,2013,Spring
120,6/17/2013,1128,"[5,6)",5,5,0.282,0.052,19.65,0,0,0.273,0.001,0.004,8.024,0.005,0.001,11.04,0.865,0.078,1.22,1.361,1.116,96.2,0.224,0.002,8.802,0.019,0.002,2013,Spring
120,6/17/2013,1128,"[6,7)",5,6,0.38,0.058,19.648,0.004,0,0.273,0,0,8.012,0.004,0,11.16,0.994,0.089,2.44,1.885,0.773,95.56,0.207,0.002,8.744,0.021,0.002,2013,Spring
120,6/17/2013,1128,"[7,8)",4,7,0.138,0.019,19.64,0,0,0.273,0,0,8.01,0,0,16.3,9.452,0.58,5.15,2.689,0.522,94.925,0.206,0.002,8.688,0.017,0.002,2013,Spring
121,6/20/2013,806,"[0,1)",9,0,0.194,0.597,20.11,0,0,0.261,0,0,8.129,0.003,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,2013,Spring
121,6/20/2013,806,"[1,2)",3,1,0.287,0.191,20.11,0,0,0.261,0.001,0.004,8.123,0.006,0.001,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,2013,Spring
121,6/20/2013,806,"[2,3)",2,2,0.263,0.108,20.11,0,0,0.261,0,0,8.12,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,2013,Spring
121,6/20/2013,806,"[3,4)",2,3,0.182,0.054,20.11,0,0,0.261,0,0,8.12,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,2013,Spring
121,6/20/2013,806,"[4,5)",3,4,0.414,0.093,20.107,0.006,0,0.261,0.001,0.004,8.12,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,2013,Spring
121,6/20/2013,806,"[5,6)",14,5,0.232,0.043,20.102,0.004,0,0.261,0.001,0.004,8.12,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,2013,Spring
121,6/20/2013,806,"[6,7)",5,6,0.38,0.059,20.1,0,0,0.261,0,0,8.118,0.004,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,2013,Spring
121,6/20/2013,806,"[7,8)",5,7,0.347,0.046,20.098,0.004,0,0.262,0.001,0.004,8.112,0.004,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,2013,Spring
121,6/20/2013,806,"[8,9)",5,8,0.296,0.035,20.086,0.005,0,0.262,0.001,0.004,8.11,0,0,9.2,0,0,2.6,0,0,99.8,0,0,9.05,0,0,2013,Spring
121,6/20/2013,806,"[9,10)",4,9,0.367,0.039,20.005,0.065,0.003,0.262,0.001,0.004,8.102,0.005,0.001,10.65,1.828,0.172,-0.15,1.94,-12.933,98.575,1.475,0.015,8.957,0.124,0.014,2013,Spring
121,6/20/2013,806,"[10,11)",4,1,0.099,0.01,19.835,0.026,0.001,0.264,0,0,8.09,0,0,16.325,5.207,0.319,1.225,1.648,1.345,96.55,0.311,0.003,8.807,0.022,0.002,2013,Spring
122,6/19/2013,827,"[0,1)",30,0,0.259,0.858,19.92,1.344,0.067,0.125,0.106,0.848,8.086,0.11,0.014,9.557,7.497,0.784,1.307,6.064,4.64,87.29,1.615,0.019,7.955,0.293,0.037,2013,Spring
122,6/19/2013,827,"[1,2)",3,1,0.26,0.169,19.56,0,0,0.256,0,0,8.17,0,0,11.7,0.755,0.065,1.767,1.422,0.805,92.267,0.351,0.004,8.457,0.035,0.004,2013,Spring
122,6/19/2013,827,"[2,3)",5,2,0.298,0.115,19.56,0,0,0.256,0,0,8.166,0.005,0.001,11.62,0.536,0.046,4.04,2.602,0.644,93.52,0.492,0.005,8.574,0.043,0.005,2013,Spring
122,6/19/2013,827,"[3,4)",4,3,0.291,0.083,19.56,0,0,0.256,0,0,8.158,0.005,0.001,11.35,0.252,0.022,3.575,1.791,0.501,94.65,0.208,0.002,8.675,0.021,0.002,2013,Spring
122,6/19/2013,827,"[4,5)",4,4,0.334,0.073,19.56,0,0,0.256,0,0,8.158,0.005,0.001,11.675,0.602,0.052,3.3,1.73,0.524,95.325,0.171,0.002,8.738,0.017,0.002,2013,Spring
122,6/19/2013,827,"[5,6)",4,5,0.319,0.057,19.555,0.006,0,0.256,0,0,8.16,0,0,11.725,0.287,0.024,2.9,1.699,0.586,95.775,0.15,0.002,8.785,0.013,0.001,2013,Spring
122,6/19/2013,827,"[6,7)",4,6,0.275,0.042,19.552,0.005,0,0.256,0,0,8.15,0,0,11.925,0.695,0.058,2.75,0.742,0.27,96.15,0.129,0.001,8.815,0.013,0.001,2013,Spring
122,6/19/2013,827,"[7,8)",3,7,0.181,0.024,19.55,0,0,0.256,0,0,8.15,0,0,12.1,1.136,0.094,0.967,1.106,1.144,96.367,0.058,0.001,8.837,0.006,0.001,2013,Spring
122,6/19/2013,827,"[8,9)",5,8,0.359,0.042,19.55,0,0,0.256,0,0,8.15,0,0,11.82,0.826,0.07,4.08,2.634,0.646,96.56,0.055,0.001,8.846,0.005,0.001,2013,Spring
122,6/19/2013,827,"[9,10)",4,9,0.139,0.014,19.55,0,0,0.256,0,0,8.15,0,0,91.375,158.75,1.737,4.15,2.96,0.713,96.75,0.058,0.001,8.87,0,0,2013,Spring
123,6/19/2013,929,"[0,1)",40,0,0.17,0.776,18.706,0.596,0.032,0.145,0.087,0.6,8.103,0.053,0.007,-207.972,0.766,-0.004,0.8,0,0,90.035,0.718,0.008,8.404,0.172,0.02,2013,Spring
123,6/19/2013,929,"[1,2)",3,1,0.303,0.179,19.21,0,0,0.26,0,0,8.14,0,0,-208.6,0,0,0.8,0,0,89.5,0,0,8.26,0,0,2013,Spring
123,6/19/2013,929,"[2,3)",3,2,0.408,0.162,19.21,0,0,0.26,0,0,8.14,0,0,-208.6,0,0,0.8,0,0,89.5,0,0,8.26,0,0,2013,Spring
123,6/19/2013,929,"[3,4)",4,3,0.331,0.101,19.21,0,0,0.26,0,0,8.143,0.005,0.001,-208.6,0,0,0.8,0,0,89.475,0.05,0.001,8.26,0,0,2013,Spring
123,6/19/2013,929,"[4,5)",5,4,0.311,0.07,19.21,0,0,0.26,0,0,8.142,0.004,0,8.8,0,0,1.72,2.283,1.327,95.32,3.255,0.034,8.794,0.299,0.034,2013,Spring
123,6/19/2013,929,"[5,6)",4,5,0.218,0.039,19.2,0,0,0.26,0,0,8.145,0.006,0.001,8.8,0,0,3.625,2.528,0.697,97.125,0.171,0.002,8.97,0.018,0.002,2013,Spring
123,6/19/2013,929,"[6,7)",5,6,0.18,0.028,19.186,0.005,0,0.26,0,0,8.15,0,0,8.46,0.546,0.065,2.68,1.743,0.65,97.66,0.152,0.002,9.022,0.016,0.002,2013,Spring
123,6/19/2013,929,"[7,8)",4,7,0.27,0.036,19.18,0,0,0.26,0,0,8.15,0,0,8.475,0.411,0.048,1.1,1.951,1.774,98.075,0.05,0.001,9.057,0.005,0.001,2013,Spring
123,6/19/2013,929,"[8,9)",2,8,0.477,0.056,19.175,0.007,0,0.26,0,0,8.15,0,0,8.4,0.141,0.017,2.55,0.778,0.305,98.15,0.071,0.001,9.07,0.014,0.002,2013,Spring
123,6/19/2013,929,"[9,10)",3,9,0.132,0.014,19.17,0,0,0.26,0,0,8.147,0.006,0.001,14.1,9.095,0.645,3.667,1.286,0.351,98.267,0.058,0.001,9.077,0.006,0.001,2013,Spring
123,6/19/2013,929,"[10,11)",4,1,0.24,0.023,19.17,0,0,0.26,0,0,8.145,0.006,0.001,8.575,0.189,0.022,3.3,1.407,0.426,98.45,0.058,0.001,9.095,0.006,0.001,2013,Spring
123,6/19/2013,929,"[11,12)",3,1,0.306,0.026,19.167,0.006,0,0.26,0,0,8.14,0,0,197.3,324.846,1.646,3.1,1.752,0.565,98.4,0.1,0.001,9.093,0.006,0.001,2013,Spring
124,6/19/2013,1125,"[0,1)",39,0,0.194,0.767,18.234,0.766,0.042,0.19,0.113,0.595,8.162,0.063,0.008,19.951,18.17,0.911,4.754,24.276,5.106,86.128,2.296,0.027,8.11,0.151,0.019,2013,Spring
124,6/19/2013,1125,"[1,2)",3,1,0.37,0.247,19.493,0.006,0,0.248,0.001,0.004,8.217,0.006,0.001,9.867,0.115,0.012,2.2,1.212,0.551,93.667,0.451,0.005,8.597,0.045,0.005,2013,Spring
124,6/19/2013,1125,"[2,3)",2,2,0.223,0.089,19.505,0.007,0,0.248,0.001,0.004,8.21,0,0,9.85,0.354,0.036,-1.7,0.849,-0.499,94.8,0.283,0.003,8.7,0.028,0.003,2013,Spring
124,6/19/2013,1125,"[3,4)",3,3,0.42,0.123,19.467,0.025,0.001,0.247,0,0,8.22,0,0,10.733,0.551,0.051,2.833,2.401,0.848,95.6,0.3,0.003,8.78,0.03,0.003,2013,Spring
124,6/19/2013,1125,"[4,5)",3,4,0.401,0.09,19.393,0.015,0.001,0.247,0,0,8.22,0,0,10.833,0.473,0.044,2.3,0.458,0.199,96.333,0.153,0.002,8.86,0.02,0.002,2013,Spring
124,6/19/2013,1125,"[5,6)",3,5,0.3,0.055,19.36,0.01,0.001,0.247,0.001,0.004,8.22,0,0,10.933,0.709,0.065,2.067,1.012,0.49,96.833,0.153,0.002,8.913,0.015,0.002,2013,Spring
124,6/19/2013,1125,"[6,7)",3,6,0.365,0.056,19.337,0.006,0,0.247,0,0,8.22,0,0,10.267,0.231,0.022,2.933,1.21,0.413,97.267,0.058,0.001,8.957,0.006,0.001,2013,Spring
124,6/19/2013,1125,"[7,8)",2,7,0.175,0.024,19.325,0.007,0,0.247,0,0,8.22,0,0,13.85,0.354,0.026,1.8,0.99,0.55,97.45,0.071,0.001,8.975,0.007,0.001,2013,Spring
124,6/19/2013,1125,"[8,9)",4,8,0.428,0.051,19.308,0.01,0.001,0.248,0,0,8.22,0,0,13.475,2.056,0.153,1.725,1.109,0.643,97.525,0.05,0.001,8.99,0,0,2013,Spring
124,6/19/2013,1125,"[9,10)",3,9,0.281,0.03,19.29,0,0,0.248,0,0,8.22,0,0,15.733,1.721,0.109,1.867,2.281,1.222,97.467,0.058,0.001,8.987,0.006,0.001,2013,Spring
124,6/19/2013,1125,"[10,11)",4,1,0.106,0.01,19.282,0.005,0,0.248,0,0,8.22,0,0,221.825,405.327,1.827,3.65,4.385,1.201,97.35,0.058,0.001,8.973,0.005,0.001,2013,Spring
125,6/17/2013,1025,"[0,1)",35,0,0.165,0.954,21.49,1.085,0.05,0.211,0.109,0.517,7.912,0.063,0.008,24.56,49.952,2.034,1.726,2.902,1.681,84.606,2.753,0.033,7.475,0.396,0.053,2013,Spring
125,6/17/2013,1025,"[1,2)",5,1,0.374,0.251,20.008,0.028,0.001,0.268,0,0,7.986,0.005,0.001,8.36,0.378,0.045,3.64,3.122,0.858,92.52,0.779,0.008,8.408,0.065,0.008,2013,Spring
125,6/17/2013,1025,"[2,3)",8,2,0.276,0.109,19.926,0.039,0.002,0.268,0,0,7.989,0.004,0.001,7.987,0.242,0.03,2.2,1.659,0.754,94.963,0.682,0.007,8.641,0.07,0.008,2013,Spring
125,6/17/2013,1025,"[3,4)",10,3,0.315,0.089,19.781,0.078,0.004,0.267,0.001,0.004,7.992,0.004,0.001,8.26,0.453,0.055,1.44,1.766,1.226,96.74,0.499,0.005,8.829,0.06,0.007,2013,Spring
125,6/17/2013,1025,"[4,5)",8,4,0.294,0.065,19.59,0.042,0.002,0.266,0,0,7.991,0.004,0.001,8.088,0.146,0.018,1.325,1.055,0.796,97.475,0.104,0.001,8.93,0.016,0.002,2013,Spring
125,6/17/2013,1025,"[5,6)",8,5,0.307,0.056,19.483,0.031,0.002,0.266,0,0,7.99,0,0,8.713,1.787,0.205,1.512,1.797,1.188,97.35,0.16,0.002,8.938,0.009,0.001,2013,Spring
125,6/17/2013,1025,"[6,7)",8,6,0.284,0.044,19.28,0.072,0.004,0.265,0,0,7.99,0,0,8.338,0.262,0.031,2.025,1.254,0.619,96.838,0.16,0.002,8.929,0.008,0.001,2013,Spring
125,6/17/2013,1025,"[7,8)",7,7,0.323,0.043,19.113,0.027,0.001,0.265,0,0,7.99,0,0,8.143,0.244,0.03,-0.2,2.64,-13.2,96.371,0.138,0.001,8.911,0.007,0.001,2013,Spring
125,6/17/2013,1025,"[8,9)",6,8,0.345,0.041,19.023,0.05,0.003,0.265,0,0,7.99,0,0,8.7,0.555,0.064,-0.25,1.785,-7.14,96,0.126,0.001,8.893,0.005,0.001,2013,Spring
