serial,species,life_stage,NperHA,KgperHA,year,season
514,Freshwater Drum,YAO,30.98,32.44,2014,Autumn
515,Freshwater Drum,YAO,1.57,1.8,2014,Autumn
516,Freshwater Drum,YAO,34.74,32.56,2014,Autumn
516,Freshwater Drum,YOY,0.01,0,2014,Autumn
517,Freshwater Drum,YAO,21.85,18.53,2014,Autumn
518,Freshwater Drum,YAO,62.81,39.86,2014,Autumn
519,Freshwater Drum,YAO,67.75,36.84,2014,Autumn
519,Freshwater Drum,YOY,0.01,0,2014,Autumn
520,Freshwater Drum,YAO,11.91,7.25,2014,Autumn
520,Freshwater Drum,YOY,0.01,0,2014,Autumn
521,Freshwater Drum,YAO,73.8,101.59,2014,Autumn
522,Freshwater Drum,YAO,110.42,91.31,2014,Autumn
522,Freshwater Drum,YOY,0.01,0,2014,Autumn
523,Freshwater Drum,YAO,20.05,17.66,2014,Autumn
524,Freshwater Drum,YAO,62.27,25.14,2014,Autumn
524,Freshwater Drum,YOY,0.01,0,2014,Autumn
525,Freshwater Drum,YAO,54.4,56.2,2014,Autumn
525,Freshwater Drum,YOY,0.02,0.01,2014,Autumn
526,Freshwater Drum,YAO,93.41,31.43,2014,Autumn
527,Freshwater Drum,YAO,62.7,91.09,2014,Autumn
528,Freshwater Drum,YAO,13.51,9.45,2014,Autumn
529,Freshwater Drum,YAO,66.93,49.22,2014,Autumn
530,Freshwater Drum,YAO,75.85,47.17,2014,Autumn
531,Freshwater Drum,YAO,66.97,54.48,2014,Autumn
532,Freshwater Drum,YAO,43.1,45.89,2014,Autumn
533,Freshwater Drum,YAO,12.57,25.53,2014,Autumn
534,Freshwater Drum,YAO,64.81,25.98,2014,Autumn
534,Freshwater Drum,YOY,0.68,0.03,2014,Autumn
535,Freshwater Drum,YAO,15.31,21,2014,Autumn
536,Freshwater Drum,YAO,45.51,68.04,2014,Autumn
537,Freshwater Drum,YAO,31.1,51.52,2014,Autumn
538,Freshwater Drum,YAO,43.56,27.85,2014,Autumn
538,Freshwater Drum,YOY,0.82,0.04,2014,Autumn
539,Freshwater Drum,YAO,26.32,60.47,2014,Autumn
540,Freshwater Drum,YAO,17.33,27.53,2014,Autumn
541,Freshwater Drum,YAO,4.93,3.09,2014,Autumn
101,Freshwater Drum,YAO,59.06,42.6,2013,Spring
102,Freshwater Drum,YAO,72.45,50.66,2013,Spring
103,Freshwater Drum,YAO,153.64,86.31,2013,Spring
104,Freshwater Drum,YAO,227.17,82.21,2013,Spring
105,Freshwater Drum,YAO,30.62,35.32,2013,Spring
106,Freshwater Drum,YAO,47.98,39.61,2013,Spring
107,Freshwater Drum,YAO,39.96,20.15,2013,Spring
108,Freshwater Drum,YAO,214.34,131,2013,Spring
109,Freshwater Drum,YAO,59.79,48.41,2013,Spring
110,Freshwater Drum,YAO,11.53,8.86,2013,Spring
111,Freshwater Drum,YAO,43.06,17.93,2013,Spring
112,Freshwater Drum,YAO,213.65,210.46,2013,Spring
113,Freshwater Drum,YAO,143.97,106.39,2013,Spring
114,Freshwater Drum,YAO,51.85,42.56,2013,Spring
115,Freshwater Drum,YAO,5.8,10.01,2013,Spring
116,Freshwater Drum,YAO,108.42,59.31,2013,Spring
117,Freshwater Drum,YAO,48.17,34.53,2013,Spring
118,Freshwater Drum,YAO,59.08,68.75,2013,Spring
119,Freshwater Drum,YAO,1189.25,396.43,2013,Spring
120,Freshwater Drum,YAO,405.08,311.67,2013,Spring
121,Freshwater Drum,YAO,373.56,351.47,2013,Spring
122,Freshwater Drum,YAO,304.18,309.44,2013,Spring
123,Freshwater Drum,YAO,30.05,48.01,2013,Spring
124,Freshwater Drum,YAO,58.35,40.6,2013,Spring
125,Freshwater Drum,YAO,167.28,37.64,2013,Spring
126,Freshwater Drum,YAO,385.83,269.29,2013,Spring
127,Freshwater Drum,YAO,94.21,72.32,2013,Spring
128,Freshwater Drum,YAO,99.07,56.62,2013,Spring
129,Freshwater Drum,YAO,122.46,51.89,2013,Spring
130,Freshwater Drum,YAO,127.38,86.97,2013,Spring
131,Freshwater Drum,YAO,16.09,27.43,2013,Spring
132,Freshwater Drum,YAO,5.99,4.99,2013,Spring
133,Freshwater Drum,YAO,88.89,103.49,2013,Spring
134,Freshwater Drum,YAO,110.83,52.09,2013,Spring
135,Freshwater Drum,YAO,26.04,14.6,2013,Spring
136,Freshwater Drum,YAO,24.34,23.07,2013,Spring
137,Freshwater Drum,YAO,17.29,18.07,2013,Spring
138,Freshwater Drum,YAO,51.56,20.73,2013,Spring
139,Freshwater Drum,YAO,11.06,13,2013,Spring
140,Freshwater Drum,YAO,1.95,1.31,2013,Spring
141,Freshwater Drum,YAO,59.27,17.25,2013,Spring
501,Freshwater Drum,YAO,79.65,25.93,2013,Autumn
501,Freshwater Drum,YOY,5.89,0.07,2013,Autumn
502,Freshwater Drum,YAO,93.3,39.4,2013,Autumn
502,Freshwater Drum,YOY,8.12,0.02,2013,Autumn
503,Freshwater Drum,YAO,133.63,63.41,2013,Autumn
504,Freshwater Drum,YAO,47.49,17.28,2013,Autumn
504,Freshwater Drum,YOY,1.9,0.69,2013,Autumn
505,Freshwater Drum,YAO,85.69,28.68,2013,Autumn
506,Freshwater Drum,YAO,84.9,77.29,2013,Autumn
507,Freshwater Drum,YAO,91.03,63.18,2013,Autumn
508,Freshwater Drum,YAO,45.7,46.38,2013,Autumn
508,Freshwater Drum,YOY,0.01,0.01,2013,Autumn
509,Freshwater Drum,YAO,57.92,52.78,2013,Autumn
510,Freshwater Drum,YAO,4.39,6.52,2013,Autumn
510,Freshwater Drum,YOY,0.05,0.08,2013,Autumn
511,Freshwater Drum,YAO,23.29,8.89,2013,Autumn
511,Freshwater Drum,YOY,0.18,0.07,2013,Autumn
512,Freshwater Drum,YAO,257.95,91.39,2013,Autumn
512,Freshwater Drum,YOY,15.95,0.14,2013,Autumn
513,Freshwater Drum,YAO,109.44,36.58,2013,Autumn
513,Freshwater Drum,YOY,31.13,0.32,2013,Autumn
514,Freshwater Drum,YAO,48.13,20.46,2013,Autumn
515,Freshwater Drum,YAO,8.17,12.09,2013,Autumn
516,Freshwater Drum,YAO,112.21,55.48,2013,Autumn
516,Freshwater Drum,YOY,0.07,0.01,2013,Autumn
517,Freshwater Drum,YAO,16.87,15.32,2013,Autumn
517,Freshwater Drum,YOY,0.01,0.01,2013,Autumn
518,Freshwater Drum,YAO,110.49,112.22,2013,Autumn
519,Freshwater Drum,YAO,36.6,14.48,2013,Autumn
519,Freshwater Drum,YOY,0.39,0.06,2013,Autumn
520,Freshwater Drum,YAO,17.32,7.43,2013,Autumn
520,Freshwater Drum,YOY,2.74,1.17,2013,Autumn
521,Freshwater Drum,YAO,114.21,66.41,2013,Autumn
522,Freshwater Drum,YAO,75.73,120.85,2013,Autumn
523,Freshwater Drum,YAO,20.38,30.27,2013,Autumn
524,Freshwater Drum,YAO,20.28,8,2013,Autumn
525,Freshwater Drum,YAO,58.95,47.86,2013,Autumn
525,Freshwater Drum,YOY,1.03,0.07,2013,Autumn
526,Freshwater Drum,YAO,206.33,50.54,2013,Autumn
527,Freshwater Drum,YAO,32.88,49.69,2013,Autumn
528,Freshwater Drum,YAO,23.48,17.91,2013,Autumn
529,Freshwater Drum,YAO,179.3,38.33,2013,Autumn
529,Freshwater Drum,YOY,2.85,0.08,2013,Autumn
530,Freshwater Drum,YAO,84.66,37.09,2013,Autumn
530,Freshwater Drum,YOY,0.27,0.01,2013,Autumn
531,Freshwater Drum,YAO,181.93,67.59,2013,Autumn
531,Freshwater Drum,YOY,2.13,0.27,2013,Autumn
532,Freshwater Drum,YAO,33.63,57.11,2013,Autumn
533,Freshwater Drum,YAO,180.98,329.37,2013,Autumn
534,Freshwater Drum,YAO,148.57,30.97,2013,Autumn
534,Freshwater Drum,YOY,0.62,0.04,2013,Autumn
535,Freshwater Drum,YAO,68.19,37.52,2013,Autumn
535,Freshwater Drum,YOY,0.01,0.01,2013,Autumn
536,Freshwater Drum,YAO,98.68,38.12,2013,Autumn
536,Freshwater Drum,YOY,0.04,0,2013,Autumn
537,Freshwater Drum,YAO,90.46,97.94,2013,Autumn
537,Freshwater Drum,YOY,0.02,0.01,2013,Autumn
538,Freshwater Drum,YAO,100.81,20.04,2013,Autumn
538,Freshwater Drum,YOY,4.08,0.1,2013,Autumn
539,Freshwater Drum,YAO,96.51,154.49,2013,Autumn
540,Freshwater Drum,YAO,16.61,33.42,2013,Autumn
541,Freshwater Drum,YAO,33.19,21.93,2013,Autumn
501,Gizzard Shad,YAO,0.14,0,2014,Autumn
501,Gizzard Shad,YOY,373.11,4.7,2014,Autumn
502,Gizzard Shad,YOY,52.15,1.59,2014,Autumn
503,Gizzard Shad,YAO,0.06,0,2014,Autumn
503,Gizzard Shad,YOY,157.03,4.08,2014,Autumn
504,Gizzard Shad,YOY,1141.46,21.87,2014,Autumn
505,Gizzard Shad,YOY,561.79,10.45,2014,Autumn
506,Gizzard Shad,YOY,14.28,0.41,2014,Autumn
507,Gizzard Shad,YAO,0.02,0,2014,Autumn
507,Gizzard Shad,YOY,2625.46,52.51,2014,Autumn
508,Gizzard Shad,YAO,0.91,0.04,2014,Autumn
508,Gizzard Shad,YOY,870.29,14.53,2014,Autumn
509,Gizzard Shad,YAO,0.05,0,2014,Autumn
509,Gizzard Shad,YOY,393.47,5.83,2014,Autumn
510,Gizzard Shad,YAO,0.01,0,2014,Autumn
510,Gizzard Shad,YOY,127.68,0.45,2014,Autumn
511,Gizzard Shad,YOY,46.55,0.87,2014,Autumn
512,Gizzard Shad,YOY,1.99,0.04,2014,Autumn
513,Gizzard Shad,YOY,1406.39,24.18,2014,Autumn
514,Gizzard Shad,YOY,362.53,2.62,2014,Autumn
515,Gizzard Shad,YAO,0.01,0,2014,Autumn
515,Gizzard Shad,YOY,199.44,5.16,2014,Autumn
516,Gizzard Shad,YOY,1540.71,29.54,2014,Autumn
517,Gizzard Shad,YAO,0.03,0,2014,Autumn
517,Gizzard Shad,YOY,837.05,11.72,2014,Autumn
518,Gizzard Shad,YOY,51.85,0.81,2014,Autumn
519,Gizzard Shad,YOY,71.2,1.27,2014,Autumn
520,Gizzard Shad,YAO,0.82,0.02,2014,Autumn
520,Gizzard Shad,YOY,43.93,0.99,2014,Autumn
521,Gizzard Shad,YOY,1.61,0.01,2014,Autumn
522,Gizzard Shad,YOY,60.31,1.09,2014,Autumn
523,Gizzard Shad,YOY,165.28,2.23,2014,Autumn
524,Gizzard Shad,YOY,22.77,0.27,2014,Autumn
525,Gizzard Shad,YAO,0.01,0,2014,Autumn
525,Gizzard Shad,YOY,4.55,0.12,2014,Autumn
526,Gizzard Shad,YOY,5.57,0.14,2014,Autumn
528,Gizzard Shad,YOY,78.03,1.03,2014,Autumn
529,Gizzard Shad,YAO,0.29,0.01,2014,Autumn
529,Gizzard Shad,YOY,50.95,0.95,2014,Autumn
530,Gizzard Shad,YOY,15.3,0.34,2014,Autumn
531,Gizzard Shad,YAO,0.19,0,2014,Autumn
531,Gizzard Shad,YOY,159.77,2.62,2014,Autumn
532,Gizzard Shad,YAO,0.12,0,2014,Autumn
532,Gizzard Shad,YOY,7.5,0.27,2014,Autumn
533,Gizzard Shad,YOY,3.14,0.07,2014,Autumn
534,Gizzard Shad,YOY,235.05,4.61,2014,Autumn
535,Gizzard Shad,YOY,63.43,0.93,2014,Autumn
536,Gizzard Shad,YOY,252.75,7.08,2014,Autumn
537,Gizzard Shad,YOY,804.41,17.86,2014,Autumn
540,Gizzard Shad,YOY,58.3,2.2,2014,Autumn
104,Gizzard Shad,YAO,10.57,2.38,2013,Spring
107,Gizzard Shad,YAO,1.97,0.3,2013,Spring
111,Gizzard Shad,YAO,1.89,0.64,2013,Spring
120,Gizzard Shad,YAO,9.65,1.29,2013,Spring
120,Gizzard Shad,YOY,1.12,0.15,2013,Spring
122,Gizzard Shad,YAO,1.63,0.87,2013,Spring
123,Gizzard Shad,YAO,1.88,1.06,2013,Spring
128,Gizzard Shad,YAO,4.25,0.98,2013,Spring
131,Gizzard Shad,YAO,2.01,0.81,2013,Spring
138,Gizzard Shad,YAO,1.69,0.21,2013,Spring
501,Gizzard Shad,YOY,12.3,0.02,2013,Autumn
502,Gizzard Shad,YAO,2.6,0.06,2013,Autumn
502,Gizzard Shad,YOY,70.01,0.46,2013,Autumn
503,Gizzard Shad,YAO,0.03,0,2013,Autumn
503,Gizzard Shad,YOY,76.62,0.91,2013,Autumn
505,Gizzard Shad,YAO,2.09,0.08,2013,Autumn
505,Gizzard Shad,YOY,57.19,0.49,2013,Autumn
506,Gizzard Shad,YAO,48.59,2.08,2013,Autumn
506,Gizzard Shad,YOY,1094.26,16.9,2013,Autumn
507,Gizzard Shad,YAO,3.04,0.5,2013,Autumn
507,Gizzard Shad,YOY,1.62,0.27,2013,Autumn
508,Gizzard Shad,YAO,0.16,0,2013,Autumn
508,Gizzard Shad,YOY,28.7,0.1,2013,Autumn
509,Gizzard Shad,YAO,4.91,0.12,2013,Autumn
509,Gizzard Shad,YOY,96.19,1.68,2013,Autumn
510,Gizzard Shad,YAO,9.35,0.31,2013,Autumn
510,Gizzard Shad,YOY,39.59,0.63,2013,Autumn
512,Gizzard Shad,YAO,67.3,4.22,2013,Autumn
512,Gizzard Shad,YOY,58.74,1.07,2013,Autumn
513,Gizzard Shad,YAO,6.24,0.18,2013,Autumn
513,Gizzard Shad,YOY,72.8,0.53,2013,Autumn
514,Gizzard Shad,YAO,15.31,0.7,2013,Autumn
514,Gizzard Shad,YOY,822.42,6.01,2013,Autumn
515,Gizzard Shad,YAO,5.62,0.2,2013,Autumn
515,Gizzard Shad,YOY,290.77,2.41,2013,Autumn
516,Gizzard Shad,YAO,3.13,0.07,2013,Autumn
516,Gizzard Shad,YOY,60.43,0.69,2013,Autumn
517,Gizzard Shad,YAO,9.34,0.23,2013,Autumn
517,Gizzard Shad,YOY,774.53,7.47,2013,Autumn
518,Gizzard Shad,YAO,59.05,4.68,2013,Autumn
518,Gizzard Shad,YOY,160.43,16,2013,Autumn
519,Gizzard Shad,YAO,2.06,0.07,2013,Autumn
519,Gizzard Shad,YOY,63.69,0.5,2013,Autumn
520,Gizzard Shad,YOY,103.63,0.45,2013,Autumn
521,Gizzard Shad,YAO,7.44,0.27,2013,Autumn
521,Gizzard Shad,YOY,255.89,2.22,2013,Autumn
522,Gizzard Shad,YOY,220.41,1.81,2013,Autumn
523,Gizzard Shad,YAO,0.05,0,2013,Autumn
523,Gizzard Shad,YOY,24.41,0.32,2013,Autumn
524,Gizzard Shad,YAO,9.18,0.31,2013,Autumn
524,Gizzard Shad,YOY,47.87,0.91,2013,Autumn
525,Gizzard Shad,YAO,11.72,1.28,2013,Autumn
525,Gizzard Shad,YOY,99.96,1.53,2013,Autumn
526,Gizzard Shad,YAO,0.2,0,2013,Autumn
526,Gizzard Shad,YOY,22.05,0.37,2013,Autumn
528,Gizzard Shad,YAO,0.76,0.02,2013,Autumn
528,Gizzard Shad,YOY,36.1,0.47,2013,Autumn
529,Gizzard Shad,YAO,1.83,0.04,2013,Autumn
529,Gizzard Shad,YOY,5.84,0.13,2013,Autumn
530,Gizzard Shad,YOY,71.98,0.67,2013,Autumn
531,Gizzard Shad,YAO,3.7,0.09,2013,Autumn
531,Gizzard Shad,YOY,7.88,0.19,2013,Autumn
532,Gizzard Shad,YAO,4.36,0.16,2013,Autumn
532,Gizzard Shad,YOY,9.39,0.34,2013,Autumn
534,Gizzard Shad,YAO,0.54,0.01,2013,Autumn
534,Gizzard Shad,YOY,5.03,0.06,2013,Autumn
535,Gizzard Shad,YAO,2.18,0.07,2013,Autumn
535,Gizzard Shad,YOY,1.38,0.04,2013,Autumn
536,Gizzard Shad,YAO,1.93,0.08,2013,Autumn
537,Gizzard Shad,YAO,20.05,0.79,2013,Autumn
537,Gizzard Shad,YOY,610.66,4.98,2013,Autumn
538,Gizzard Shad,YOY,299.13,1.97,2013,Autumn
510,Golden Redhorse,YAO,1.71,5.66,2014,Autumn
114,Golden Redhorse,ALL,2.11,0.24,2013,Spring
127,Golden Redhorse,ALL,1.85,1.39,2013,Spring
532,Goldfish,ALL,1.52,1.88,2014,Autumn
106,Lake Sturgeon,ALL,1.69,6.53,2014,Spring
136,Lake Trout,ALL,1.33,0.04,2014,Spring
528,Logperch,YAO,0.27,0.11,2014,Autumn
528,Logperch,YOY,1.42,0.6,2014,Autumn
510,Logperch,YAO,25.14,0.15,2013,Autumn
510,Logperch,YOY,0.02,0,2013,Autumn
511,Logperch,YAO,2.13,0,2013,Autumn
515,Logperch,YAO,13.72,0.07,2013,Autumn
515,Logperch,YOY,0.58,0,2013,Autumn
518,Logperch,YAO,4.16,0.02,2013,Autumn
519,Logperch,YAO,2.05,0.01,2013,Autumn
103,Quillback,ALL,1.67,3.37,2014,Spring
104,Quillback,ALL,3.31,6.8,2014,Spring
105,Quillback,ALL,1.55,2.91,2014,Spring
106,Quillback,ALL,6.75,11.84,2014,Spring
112,Quillback,ALL,2.63,3.5,2014,Spring
114,Quillback,ALL,1.48,2.8,2014,Spring
117,Quillback,ALL,1.51,3.22,2014,Spring
120,Quillback,ALL,1.47,3.01,2014,Spring
121,Quillback,ALL,8.36,14.48,2014,Spring
504,Quillback,YAO,15.69,25.46,2014,Autumn
508,Quillback,YAO,23.97,31.99,2014,Autumn
516,Quillback,YAO,6.79,11.34,2014,Autumn
517,Quillback,YAO,80.05,142.3,2014,Autumn
519,Quillback,YAO,1.72,3.85,2014,Autumn
520,Quillback,YAO,9.93,9.5,2014,Autumn
522,Quillback,YAO,1.74,3.99,2014,Autumn
525,Quillback,YAO,3.03,4.29,2014,Autumn
529,Quillback,YAO,12.71,27.94,2014,Autumn
534,Quillback,YAO,3.2,6.11,2014,Autumn
101,Quillback,ALL,2.34,4.35,2013,Spring
102,Quillback,ALL,4.18,7.86,2013,Spring
110,Quillback,ALL,5.77,12.89,2013,Spring
112,Quillback,ALL,4.39,7.66,2013,Spring
117,Quillback,ALL,2.03,4.44,2013,Spring
118,Quillback,ALL,2.08,3.25,2013,Spring
120,Quillback,ALL,19.39,23.33,2013,Spring
122,Quillback,ALL,3.26,7.33,2013,Spring
125,Quillback,ALL,3.66,3.83,2013,Spring
126,Quillback,ALL,3.84,8.72,2013,Spring
129,Quillback,ALL,4.23,7.81,2013,Spring
133,Quillback,ALL,1.94,5.72,2013,Spring
138,Quillback,ALL,1.69,3.39,2013,Spring
141,Quillback,ALL,3.76,3.51,2013,Spring
501,Quillback,YAO,2.46,0.89,2013,Autumn
502,Quillback,YAO,2.02,3.47,2013,Autumn
503,Quillback,YAO,2.3,1.88,2013,Autumn
504,Quillback,YAO,2.91,4.88,2013,Autumn
509,Quillback,YAO,14.79,28.11,2013,Autumn
509,Quillback,YOY,0,0.01,2013,Autumn
512,Quillback,YAO,9.44,13.93,2013,Autumn
513,Quillback,YAO,2.13,4.45,2013,Autumn
514,Quillback,YAO,128.55,247.93,2013,Autumn
517,Quillback,YAO,16.88,48.35,2013,Autumn
519,Quillback,YAO,2.05,2.2,2013,Autumn
520,Quillback,YAO,26.3,29.63,2013,Autumn
520,Quillback,YOY,0.43,0.49,2013,Autumn
521,Quillback,YAO,6.25,10.78,2013,Autumn
528,Quillback,YAO,5.87,12.84,2013,Autumn
529,Quillback,YAO,5.75,10.33,2013,Autumn
532,Quillback,YAO,1.96,2.01,2013,Autumn
533,Quillback,YAO,1.97,3.8,2013,Autumn
534,Quillback,YAO,20.41,40.57,2013,Autumn
537,Quillback,YAO,1.94,5.3,2013,Autumn
103,Rainbow Smelt,YAO,8.35,0.06,2014,Spring
106,Rainbow Smelt,YAO,10.12,0.04,2014,Spring
107,Rainbow Smelt,YAO,5.36,0.02,2014,Spring
108,Rainbow Smelt,YAO,3.28,0.02,2014,Spring
110,Rainbow Smelt,YAO,1.41,0,2014,Spring
111,Rainbow Smelt,YAO,2.97,0.01,2014,Spring
113,Rainbow Smelt,YAO,4.99,0.02,2014,Spring
115,Rainbow Smelt,YAO,32.77,0.17,2014,Spring
117,Rainbow Smelt,YAO,17.94,0.04,2014,Spring
117,Rainbow Smelt,YOY,0.12,0,2014,Spring
118,Rainbow Smelt,YAO,3.1,0.01,2014,Spring
119,Rainbow Smelt,YAO,13.13,0.09,2014,Spring
121,Rainbow Smelt,YAO,15.04,0.07,2014,Spring
122,Rainbow Smelt,YAO,11.53,0.05,2014,Spring
124,Rainbow Smelt,YAO,53.61,0.22,2014,Spring
126,Rainbow Smelt,YAO,1805.27,7.22,2014,Spring
128,Rainbow Smelt,YAO,5.83,0.02,2014,Spring
131,Rainbow Smelt,YAO,77.92,0.32,2014,Spring
133,Rainbow Smelt,ALL,0.01,0,2014,Spring
133,Rainbow Smelt,YAO,5.62,0.04,2014,Spring
133,Rainbow Smelt,YOY,0.16,0,2014,Spring
135,Rainbow Smelt,YAO,25.23,0.07,2014,Spring
136,Rainbow Smelt,YAO,7881.13,40.24,2014,Spring
136,Rainbow Smelt,YOY,0.17,0,2014,Spring
137,Rainbow Smelt,YAO,2.74,0.01,2014,Spring
138,Rainbow Smelt,YAO,1.52,0.01,2014,Spring
139,Rainbow Smelt,YAO,1.45,0,2014,Spring
140,Rainbow Smelt,YAO,315.32,1.61,2014,Spring
140,Rainbow Smelt,YOY,0.27,0,2014,Spring
511,Rainbow Smelt,YAO,1.65,0.01,2014,Autumn
511,Rainbow Smelt,YOY,8.24,0,2014,Autumn
516,Rainbow Smelt,YAO,0.01,0,2014,Autumn
516,Rainbow Smelt,YOY,8.49,0.01,2014,Autumn
518,Rainbow Smelt,YOY,1.75,0,2014,Autumn
519,Rainbow Smelt,YOY,12.02,0,2014,Autumn
520,Rainbow Smelt,YOY,11.92,0.01,2014,Autumn
521,Rainbow Smelt,YOY,20.93,0.01,2014,Autumn
522,Rainbow Smelt,YOY,22.58,0.01,2014,Autumn
523,Rainbow Smelt,YOY,37.49,0.02,2014,Autumn
524,Rainbow Smelt,YAO,1.67,0.01,2014,Autumn
524,Rainbow Smelt,YOY,99.72,0.05,2014,Autumn
525,Rainbow Smelt,YOY,118.34,0.06,2014,Autumn
526,Rainbow Smelt,YOY,2.78,0,2014,Autumn
527,Rainbow Smelt,YOY,97.19,0.05,2014,Autumn
528,Rainbow Smelt,YAO,1.69,0.01,2014,Autumn
528,Rainbow Smelt,YOY,88.65,0.07,2014,Autumn
529,Rainbow Smelt,YOY,1.59,0,2014,Autumn
530,Rainbow Smelt,YOY,9.35,0.01,2014,Autumn
531,Rainbow Smelt,YOY,23.75,0.01,2014,Autumn
532,Rainbow Smelt,YAO,0.09,0,2014,Autumn
532,Rainbow Smelt,YOY,39.53,0.02,2014,Autumn
533,Rainbow Smelt,YAO,0.06,0,2014,Autumn
533,Rainbow Smelt,YOY,2907.19,2.91,2014,Autumn
534,Rainbow Smelt,YAO,0.01,0,2014,Autumn
534,Rainbow Smelt,YOY,27.17,0.01,2014,Autumn
535,Rainbow Smelt,YOY,4.59,0,2014,Autumn
536,Rainbow Smelt,YOY,6.41,0,2014,Autumn
537,Rainbow Smelt,YAO,1.63,0.01,2014,Autumn
537,Rainbow Smelt,YOY,439.18,0.35,2014,Autumn
538,Rainbow Smelt,YAO,0.11,0,2014,Autumn
538,Rainbow Smelt,YOY,636.03,0.4,2014,Autumn
540,Rainbow Smelt,YOY,5.78,0,2014,Autumn
541,Rainbow Smelt,YAO,3.71,0,2014,Autumn
541,Rainbow Smelt,YOY,437.17,0.42,2014,Autumn
106,Rainbow Smelt,YAO,1.92,0,2013,Spring
124,Rainbow Smelt,YAO,2.1,0.03,2013,Spring
125,Rainbow Smelt,YAO,80.78,0.59,2013,Spring
126,Rainbow Smelt,YAO,1.92,0.02,2013,Spring
128,Rainbow Smelt,YAO,132.04,0.77,2013,Spring
134,Rainbow Smelt,YAO,28.41,0.21,2013,Spring
135,Rainbow Smelt,YAO,116,1.14,2013,Spring
138,Rainbow Smelt,YAO,62.01,0.56,2013,Spring
141,Rainbow Smelt,YAO,424.08,2.88,2013,Spring
513,Rainbow Smelt,YOY,2.13,0,2013,Autumn
517,Rainbow Smelt,Age_2+,3.04,0.02,2013,Autumn
517,Rainbow Smelt,YOY,1.17,0.01,2013,Autumn
519,Rainbow Smelt,YOY,94.51,0.04,2013,Autumn
520,Rainbow Smelt,YOY,4.46,0,2013,Autumn
521,Rainbow Smelt,YOY,14.59,0.01,2013,Autumn
522,Rainbow Smelt,Age_2+,3.76,0.01,2013,Autumn
522,Rainbow Smelt,YOY,14.09,0.02,2013,Autumn
523,Rainbow Smelt,Age_2+,2.04,0.01,2013,Autumn
524,Rainbow Smelt,YOY,16.23,0.01,2013,Autumn
526,Rainbow Smelt,YOY,27.76,0.02,2013,Autumn
528,Rainbow Smelt,YOY,13.69,0.01,2013,Autumn
529,Rainbow Smelt,YOY,3.84,0,2013,Autumn
530,Rainbow Smelt,Age_2+,2.85,0.01,2013,Autumn
530,Rainbow Smelt,YOY,3.22,0.01,2013,Autumn
531,Rainbow Smelt,Age_2+,3.74,0.01,2013,Autumn
531,Rainbow Smelt,YOY,15.55,0.03,2013,Autumn
532,Rainbow Smelt,YOY,17.68,0,2013,Autumn
533,Rainbow Smelt,Age_2+,1.97,0.01,2013,Autumn
535,Rainbow Smelt,Age_2+,1.78,0.02,2013,Autumn
536,Rainbow Smelt,Age_2+,11.56,0.5,2013,Autumn
536,Rainbow Smelt,YOY,48.15,0.02,2013,Autumn
537,Rainbow Smelt,Age_2+,3.88,0.03,2013,Autumn
537,Rainbow Smelt,YOY,187.7,0.06,2013,Autumn
538,Rainbow Smelt,Age_2+,6.16,0.11,2013,Autumn
538,Rainbow Smelt,YOY,118.4,0.15,2013,Autumn
540,Rainbow Smelt,YOY,253.8,0.2,2013,Autumn
541,Rainbow Smelt,Age_2+,1.95,0.02,2013,Autumn
541,Rainbow Smelt,YOY,54.67,0.03,2013,Autumn
110,Rock Bass,YAO,1.41,0.13,2014,Spring
117,Rock Bass,YAO,1.51,0.25,2014,Spring
523,Rock Bass,YAO,2.59,0.13,2014,Autumn
107,Rock Bass,ALL,1.97,0.34,2013,Spring
111,Rock Bass,ALL,1.89,0.05,2013,Spring
519,Rock Bass,ALL,2.05,0.13,2013,Autumn
101,Round Goby,ALL,4.02,0.01,2014,Spring
103,Round Goby,ALL,3.34,0.03,2014,Spring
104,Round Goby,ALL,1.65,0.02,2014,Spring
106,Round Goby,ALL,3.37,0.02,2014,Spring
107,Round Goby,ALL,10.72,0.05,2014,Spring
107,Round Goby,YOY,0.03,0,2014,Spring
108,Round Goby,ALL,1.64,0.01,2014,Spring
110,Round Goby,ALL,2.83,0.01,2014,Spring
112,Round Goby,ALL,2.63,0.04,2014,Spring
114,Round Goby,ALL,1.48,0,2014,Spring
116,Round Goby,ALL,1.63,0.02,2014,Spring
117,Round Goby,ALL,1.51,0.01,2014,Spring
120,Round Goby,ALL,1.47,0.01,2014,Spring
121,Round Goby,ALL,1.67,0.01,2014,Spring
122,Round Goby,ALL,1.65,0,2014,Spring
123,Round Goby,ALL,1.65,0.01,2014,Spring
126,Round Goby,ALL,7.11,0.06,2014,Spring
127,Round Goby,ALL,3.1,0.01,2014,Spring
132,Round Goby,ALL,24.16,0.1,2014,Spring
132,Round Goby,YOY,0.21,0,2014,Spring
501,Round Goby,ALL,1.86,0.05,2014,Autumn
502,Round Goby,ALL,6.86,0.09,2014,Autumn
502,Round Goby,YOY,0.01,0,2014,Autumn
504,Round Goby,ALL,3.16,0.03,2014,Autumn
505,Round Goby,ALL,1.89,0.03,2014,Autumn
506,Round Goby,ALL,6.93,0.06,2014,Autumn
507,Round Goby,ALL,5.81,0.05,2014,Autumn
512,Round Goby,ALL,58.15,1.63,2014,Autumn
513,Round Goby,ALL,3.24,0.02,2014,Autumn
