serial,species,size,count_final,year,season
534,White Perch,XS,758.73,2013,Autumn
534,White Perch,S,226.16,2013,Autumn
534,White Perch,M,85.28,2013,Autumn
534,White Perch,L,65.71,2013,Autumn
534,White Perch,O/D,5,2013,Autumn
534,Yellow Perch,XS,12,2013,Autumn
534,Yellow Perch,S,12,2013,Autumn
534,Yellow Perch,M,10,2013,Autumn
534,Yellow Perch,L,2,2013,Autumn
534,Yellow Perch,O/D,3,2013,Autumn
534,White Bass,S,1,2013,Autumn
534,White Bass,L,9,2013,Autumn
534,Emerald Shiner,ALL,102.67,2013,Autumn
534,Gizzard Shad,ALL,3,2013,Autumn
534,Trout Perch,ALL,29.23,2013,Autumn
534,Freshwater Drum,XS,1,2013,Autumn
534,Freshwater Drum,S,26.82,2013,Autumn
534,Freshwater Drum,M,50.59,2013,Autumn
534,Freshwater Drum,L,2,2013,Autumn
534,Channel Catfish,ALL,24.27,2013,Autumn
534,Brown Bullhead,ALL,1,2013,Autumn
535,Walleye,ALL,7,2013,Autumn
535,White Perch,XS,32.89,2013,Autumn
535,White Perch,S,126.55,2013,Autumn
535,White Perch,M,19.6,2013,Autumn
535,White Perch,L,1,2013,Autumn
535,White Perch,O/D,5,2013,Autumn
535,Yellow Perch,XS,22,2013,Autumn
535,Yellow Perch,S,8,2013,Autumn
535,Yellow Perch,M,3,2013,Autumn
535,Yellow Perch,L,3,2013,Autumn
535,White Bass,S,3,2013,Autumn
535,White Bass,M,9,2013,Autumn
535,White Bass,L,2,2013,Autumn
535,Emerald Shiner,ALL,48.89,2013,Autumn
535,Gizzard Shad,ALL,2,2013,Autumn
535,Rainbow Smelt,ALL,1,2013,Autumn
535,Trout Perch,ALL,2,2013,Autumn
535,Freshwater Drum,S,12.83,2013,Autumn
535,Freshwater Drum,M,24.47,2013,Autumn
535,Freshwater Drum,L,1,2013,Autumn
535,Alewife,ALL,4766.99,2013,Autumn
535,Round Goby,ALL,1,2013,Autumn
536,Common Carp,ALL,1,2013,Autumn
536,White Sucker,ALL,4,2013,Autumn
536,Walleye,ALL,10,2013,Autumn
536,White Perch,XS,167.66,2013,Autumn
536,White Perch,S,126.51,2013,Autumn
536,White Perch,M,11,2013,Autumn
536,White Perch,L,5,2013,Autumn
536,White Perch,O/D,5,2013,Autumn
536,Yellow Perch,XS,15,2013,Autumn
536,Yellow Perch,S,11,2013,Autumn
536,Yellow Perch,M,7,2013,Autumn
536,Yellow Perch,L,3,2013,Autumn
536,White Bass,ALL,12,2013,Autumn
536,Emerald Shiner,S,62,2013,Autumn
536,Emerald Shiner,L,9,2013,Autumn
536,Gizzard Shad,ALL,1,2013,Autumn
536,Rainbow Smelt,S,25,2013,Autumn
536,Rainbow Smelt,L,6,2013,Autumn
536,Trout Perch,ALL,1,2013,Autumn
536,Freshwater Drum,XS,1,2013,Autumn
536,Freshwater Drum,S,31.56,2013,Autumn
536,Freshwater Drum,L,18.7,2013,Autumn
536,Channel Catfish,ALL,2,2013,Autumn
536,Alewife,ALL,712.54,2013,Autumn
536,Round Goby,ALL,1,2013,Autumn
537,Quillback,ALL,1,2013,Autumn
537,White Sucker,ALL,5,2013,Autumn
537,Walleye,ALL,4,2013,Autumn
537,White Perch,XS,34.05,2013,Autumn
537,White Perch,S,22.07,2013,Autumn
537,White Perch,M,10,2013,Autumn
537,White Perch,L,2,2013,Autumn
537,White Perch,O/D,5,2013,Autumn
537,Yellow Perch,XS,3,2013,Autumn
537,Yellow Perch,M,2,2013,Autumn
537,Yellow Perch,L,3,2013,Autumn
537,Yellow Perch,O/D,1,2013,Autumn
537,White Bass,M,16.65,2013,Autumn
537,White Bass,L,4,2013,Autumn
537,Emerald Shiner,ALL,379.57,2013,Autumn
537,Gizzard Shad,S,273.18,2013,Autumn
537,Gizzard Shad,M,50.64,2013,Autumn
537,Gizzard Shad,L,1,2013,Autumn
537,Rainbow Smelt,S,96.67,2013,Autumn
537,Rainbow Smelt,L,2,2013,Autumn
537,Freshwater Drum,S,5,2013,Autumn
537,Freshwater Drum,L,41.6,2013,Autumn
537,Channel Catfish,ALL,1,2013,Autumn
537,Alewife,ALL,1,2013,Autumn
537,Round Goby,ALL,1,2013,Autumn
538,Common Carp,ALL,2,2013,Autumn
538,White Sucker,ALL,5,2013,Autumn
538,Walleye,ALL,9,2013,Autumn
538,White Perch,XS,1210.15,2013,Autumn
538,White Perch,M,288.51,2013,Autumn
538,White Perch,L,91.73,2013,Autumn
538,White Perch,O/D,5,2013,Autumn
538,Yellow Perch,XS,43,2013,Autumn
538,Yellow Perch,S,26,2013,Autumn
538,Yellow Perch,M,14,2013,Autumn
538,Yellow Perch,L,7,2013,Autumn
538,Yellow Perch,O/D,1,2013,Autumn
538,White Bass,S,4,2013,Autumn
538,White Bass,M,8,2013,Autumn
538,White Bass,L,1,2013,Autumn
538,Emerald Shiner,ALL,112.2,2013,Autumn
538,Gizzard Shad,ALL,145.76,2013,Autumn
538,Rainbow Smelt,S,57.69,2013,Autumn
538,Rainbow Smelt,L,3,2013,Autumn
538,Trout Perch,ALL,6,2013,Autumn
538,Freshwater Drum,XS,13.59,2013,Autumn
538,Freshwater Drum,S,5,2013,Autumn
538,Freshwater Drum,M,31.52,2013,Autumn
538,Freshwater Drum,L,1,2013,Autumn
538,Channel Catfish,ALL,6,2013,Autumn
538,Alewife,ALL,41.08,2013,Autumn
539,Common Carp,ALL,1,2013,Autumn
539,Walleye,ALL,1,2013,Autumn
539,White Perch,M,5,2013,Autumn
539,White Perch,O/D,3,2013,Autumn
539,Yellow Perch,XS,1,2013,Autumn
539,Yellow Perch,S,3,2013,Autumn
539,Yellow Perch,L,12,2013,Autumn
539,White Bass,ALL,2,2013,Autumn
539,Emerald Shiner,ALL,265.88,2013,Autumn
539,Freshwater Drum,S,1,2013,Autumn
539,Freshwater Drum,M,26.82,2013,Autumn
539,Freshwater Drum,L,23.76,2013,Autumn
539,Channel Catfish,ALL,1,2013,Autumn
539,Alewife,ALL,13.58,2013,Autumn
539,Round Goby,ALL,1,2013,Autumn
540,White Perch,ALL,4,2013,Autumn
540,Yellow Perch,M,2,2013,Autumn
540,Yellow Perch,L,5,2013,Autumn
540,Yellow Perch,O/D,1,2013,Autumn
540,White Bass,ALL,1,2013,Autumn
540,Rainbow Smelt,S,137.5,2013,Autumn
540,Freshwater Drum,M,1,2013,Autumn
540,Freshwater Drum,L,8,2013,Autumn
540,Round Goby,ALL,10,2013,Autumn
541,Walleye,S,50,2013,Autumn
541,Walleye,M,1,2013,Autumn
541,White Perch,XS,134.03,2013,Autumn
541,White Perch,S,137.05,2013,Autumn
541,White Perch,M,3,2013,Autumn
541,White Perch,O/D,5,2013,Autumn
541,Yellow Perch,XS,8,2013,Autumn
541,Yellow Perch,S,18,2013,Autumn
541,Yellow Perch,L,4,2013,Autumn
541,Yellow Perch,O/D,2,2013,Autumn
541,White Bass,S,5,2013,Autumn
541,White Bass,L,3,2013,Autumn
541,Emerald Shiner,ALL,162,2013,Autumn
541,Rainbow Smelt,S,28,2013,Autumn
541,Rainbow Smelt,L,1,2013,Autumn
541,Trout Perch,ALL,6,2013,Autumn
541,Freshwater Drum,M,13,2013,Autumn
541,Freshwater Drum,L,4,2013,Autumn
541,Alewife,ALL,163.62,2013,Autumn
541,Round Goby,ALL,4,2013,Autumn
511,Brook Silverside ,ALL,11,2013,Autumn
101,Channel Catfish,ALL,3,2015,Spring
101,Freshwater Drum,L,6,2015,Spring
101,Freshwater Drum,M,22.81,2015,Spring
101,Shorthead Redhorse,L,1,2015,Spring
101,Walleye,S,23,2015,Spring
101,White Bass,L,5,2015,Spring
101,White Perch,L,7.43,2015,Spring
101,White Perch,S,2,2015,Spring
101,White Perch,XL,8,2015,Spring
101,White Sucker,S,1,2015,Spring
101,Yellow Perch,L,3,2015,Spring
101,Yellow Perch,M,11,2015,Spring
101,Yellow Perch,S,13,2015,Spring
102,Channel Catfish,ALL,2,2015,Spring
102,Freshwater Drum,L,16.53,2015,Spring
102,Freshwater Drum,M,21.17,2015,Spring
102,Freshwater Drum,S,2,2015,Spring
102,Trout Perch,ALL,14.41,2015,Spring
102,Walleye,S,6,2015,Spring
102,White Bass,L,12.47,2015,Spring
102,White Perch,L,2,2015,Spring
102,White Sucker,ALL,5,2015,Spring
102,White Sucker,S,1,2015,Spring
102,Yellow Perch,M,23,2015,Spring
102,Yellow Perch,S,47,2015,Spring
103,Freshwater Drum,M,4,2015,Spring
103,Round Goby,ALL,5,2015,Spring
103,Walleye,M,3,2015,Spring
103,Walleye,S,1,2015,Spring
103,White Bass,L,2,2015,Spring
103,White Sucker,L,1,2015,Spring
103,Yellow Perch,M,13,2015,Spring
103,Yellow Perch,S,188,2015,Spring
104,Channel Catfish,ALL,34.04,2015,Spring
104,Emerald Shiner,ALL,7,2015,Spring
104,Freshwater Drum,L,13.21,2015,Spring
104,Freshwater Drum,M,58.57,2015,Spring
104,Freshwater Drum,S,8.63,2015,Spring
104,Walleye,M,2,2015,Spring
104,Walleye,S,5,2015,Spring
104,White Bass,L,5,2015,Spring
104,White Perch,L,4,2015,Spring
104,White Perch,M,18.4,2015,Spring
104,White Perch,S,17.98,2015,Spring
104,Yellow Perch,M,2,2015,Spring
104,Yellow Perch,S,2,2015,Spring
105,Freshwater Drum,L,10.39,2015,Spring
105,Freshwater Drum,M,20.16,2015,Spring
105,Quillback,ALL,1,2015,Spring
105,Round Goby,ALL,8,2015,Spring
105,Walleye,L,2,2015,Spring
105,White Bass,L,5,2015,Spring
106,Emerald Shiner,ALL,3,2015,Spring
106,Freshwater Drum,M,8.97,2015,Spring
106,Freshwater Drum,S,4,2015,Spring
106,Round Goby,ALL,1,2015,Spring
106,Walleye,L,1,2015,Spring
106,Walleye,M,5,2015,Spring
106,White Bass,L,2,2015,Spring
106,White Perch,L,3,2015,Spring
106,White Sucker,L,2,2015,Spring
106,Yellow Perch,M,2,2015,Spring
106,Yellow Perch,S,4,2015,Spring
107,Emerald Shiner,ALL,577.14,2015,Spring
107,Freshwater Drum,L,2,2015,Spring
107,Freshwater Drum,M,15.26,2015,Spring
107,Round Goby,ALL,2,2015,Spring
107,Silver Chub,ALL,6,2015,Spring
107,Trout Perch,ALL,20.45,2015,Spring
107,Lake Whitefish,ALL,1,2015,Spring
107,Walleye,L,1,2015,Spring
107,Walleye,M,1,2015,Spring
107,Walleye,S,15,2015,Spring
107,White Bass,L,2,2015,Spring
107,White Perch,L,5,2015,Spring
107,White Perch,S,1,2015,Spring
107,White Sucker,S,2,2015,Spring
107,Yellow Perch,S,10,2015,Spring
108,Channel Catfish,ALL,4,2015,Spring
108,Freshwater Drum,L,25.94,2015,Spring
108,Freshwater Drum,M,36.34,2015,Spring
108,Rainbow Smelt,M,1,2015,Spring
108,Trout Perch,ALL,1,2015,Spring
108,Walleye,M,2,2015,Spring
108,Walleye,S,1,2015,Spring
108,White Bass,L,11.72,2015,Spring
108,White Perch,L,7,2015,Spring
108,White Sucker,ALL,3,2015,Spring
108,Yellow Perch,M,11,2015,Spring
108,Yellow Perch,S,13,2015,Spring
109,Walleye,M,3,2015,Spring
109,Walleye,S,5,2015,Spring
109,White Bass,L,3,2015,Spring
109,Freshwater Drum,L,8.79,2015,Spring
109,Freshwater Drum,M,10.76,2015,Spring
109,White Sucker,S,4,2015,Spring
109,Yellow Perch,M,7,2015,Spring
109,Yellow Perch,S,8,2015,Spring
110,Emerald Shiner,ALL,3,2015,Spring
110,Freshwater Drum,L,6,2015,Spring
110,Freshwater Drum,M,10.24,2015,Spring
110,Rainbow Smelt,S,1,2015,Spring
110,Round Goby,ALL,1,2015,Spring
110,Trout Perch,ALL,5,2015,Spring
110,Walleye,M,2,2015,Spring
110,White Bass,L,14.25,2015,Spring
110,White Perch,L,3,2015,Spring
110,White Sucker,L,1,2015,Spring
110,White Sucker,S,1,2015,Spring
110,Yellow Perch,L,1,2015,Spring
110,Yellow Perch,M,1,2015,Spring
110,Yellow Perch,S,5,2015,Spring
111,Brown Bullhead,ALL,1,2015,Spring
111,Emerald Shiner,ALL,138.13,2015,Spring
111,Freshwater Drum,L,4,2015,Spring
111,Freshwater Drum,M,9.82,2015,Spring
111,Rock Bass,S,1,2015,Spring
111,Round Goby,ALL,1,2015,Spring
111,Silver Chub,ALL,26,2015,Spring
111,Trout Perch,ALL,3,2015,Spring
111,Walleye,M,1,2015,Spring
111,Walleye,S,5,2015,Spring
111,White Bass,L,10.84,2015,Spring
111,White Perch,L,1,2015,Spring
111,White Perch,M,9.53,2015,Spring
111,White Perch,S,14.81,2015,Spring
111,White Sucker,L,1,2015,Spring
111,White Sucker,S,4,2015,Spring
111,Yellow Perch,L,1,2015,Spring
111,Yellow Perch,M,39,2015,Spring
111,Yellow Perch,S,148,2015,Spring
112,Channel Catfish,ALL,72.99,2015,Spring
112,Emerald Shiner,ALL,115.43,2015,Spring
112,Freshwater Drum,L,164.3,2015,Spring
112,Freshwater Drum,M,84.2,2015,Spring
112,Freshwater Drum,S,1,2015,Spring
112,Trout Perch,ALL,1,2015,Spring
112,Walleye,L,1,2015,Spring
112,Walleye,S,3,2015,Spring
112,White Bass,L,1,2015,Spring
112,White Perch,L,2.07,2015,Spring
112,White Perch,S,6.45,2015,Spring
112,Yellow Perch,M,10,2015,Spring
112,Yellow Perch,S,13,2015,Spring
113,Channel Catfish,ALL,3,2015,Spring
113,Emerald Shiner,XS,1,2015,Spring
113,Freshwater Drum,L,12.57,2015,Spring
113,Freshwater Drum,M,9.95,2015,Spring
113,Walleye,M,8,2015,Spring
113,Walleye,S,14,2015,Spring
113,White Bass,L,4,2015,Spring
113,White Perch,L,3,2015,Spring
113,White Perch,M,4.77,2015,Spring
113,White Perch,S,1,2015,Spring
113,White Sucker,ALL,2,2015,Spring
113,White Sucker,L,5,2015,Spring
113,Yellow Perch,L,1,2015,Spring
113,Yellow Perch,M,9,2015,Spring
113,Yellow Perch,S,120,2015,Spring
114,Freshwater Drum,L,5,2015,Spring
114,Freshwater Drum,M,1,2015,Spring
114,Quillback,ALL,1,2015,Spring
114,Walleye,M,1,2015,Spring
114,Walleye,S,2,2015,Spring
114,White Bass,L,7.63,2015,Spring
114,Yellow Perch,S,3,2015,Spring
115,Freshwater Drum,L,1,2015,Spring
115,Freshwater Drum,M,4,2015,Spring
115,Round Goby,S,1,2015,Spring
115,Trout Perch,ALL,1,2015,Spring
115,Walleye,S,1,2015,Spring
115,White Perch,S,12.99,2015,Spring
115,White Sucker,S,1,2015,Spring
115,Yellow Perch,L,6,2015,Spring
115,Yellow Perch,M,65,2015,Spring
115,Yellow Perch,S,910,2015,Spring
116,Channel Catfish,ALL,5,2015,Spring
116,Emerald Shiner,ALL,2,2015,Spring
116,Freshwater Drum,M,5,2015,Spring
116,Freshwater Drum,S,2,2015,Spring
116,Rainbow Smelt,ALL,2,2015,Spring
116,Rock Bass,ALL,1,2015,Spring
116,Round Goby,ALL,1,2015,Spring
116,Trout Perch,ALL,2,2015,Spring
116,Walleye,M,2,2015,Spring
116,Walleye,S,17,2015,Spring
116,White Bass,ALL,2,2015,Spring
116,White Perch,L,5,2015,Spring
116,White Perch,M,17.74,2015,Spring
116,White Perch,S,7.28,2015,Spring
116,White Sucker,ALL,1,2015,Spring
116,Yellow Perch,L,1,2015,Spring
116,Yellow Perch,M,15,2015,Spring
116,Yellow Perch,S,121,2015,Spring
117,Channel Catfish,ALL,3,2015,Spring
117,Emerald Shiner,ALL,1,2015,Spring
117,Freshwater Drum,L,4,2015,Spring
117,Freshwater Drum,M,7,2015,Spring
117,Quillback,ALL,2,2015,Spring
117,Rainbow Smelt,ALL,12.94,2015,Spring
117,Round Goby,ALL,3,2015,Spring
117,Trout Perch,ALL,1,2015,Spring
117,Walleye,S,7,2015,Spring
117,White Bass,ALL,9.56,2015,Spring
117,White Perch,L,16.64,2015,Spring
117,White Perch,M,13.57,2015,Spring
117,White Perch,S,17.81,2015,Spring
117,White Sucker,L,2,2015,Spring
117,White Sucker,S,2,2015,Spring
117,Yellow Perch,L,9,2015,Spring
117,Yellow Perch,M,74,2015,Spring
117,Yellow Perch,S,305,2015,Spring
118,Freshwater Drum,L,10.78,2015,Spring
118,Freshwater Drum,M,17.18,2015,Spring
118,Rainbow Smelt,ALL,1,2015,Spring
118,Walleye,L,4,2015,Spring
118,White Perch,M,1,2015,Spring
118,Yellow Perch,L,9,2015,Spring
118,Yellow Perch,M,94,2015,Spring
118,Yellow Perch,S,2202.38,2015,Spring
118,Yellow Perch,XL,2,2015,Spring
119,Channel Catfish,ALL,1,2015,Spring
119,Emerald Shiner,ALL,7,2015,Spring
119,Freshwater Drum,M,12.53,2015,Spring
119,Freshwater Drum,S,29.29,2015,Spring
119,Lake Sturgeon,ALL,1,2015,Spring
119,Rainbow Smelt,ALL,5,2015,Spring
119,Rock Bass,ALL,2,2015,Spring
119,Trout Perch,ALL,8.96,2015,Spring
119,Walleye,L,1,2015,Spring
119,Walleye,M,6,2015,Spring
119,Walleye,S,44,2015,Spring
119,White Bass,ALL,7.37,2015,Spring
119,White Perch,L,18.52,2015,Spring
119,White Perch,M,21.12,2015,Spring
119,White Perch,S,1,2015,Spring
119,White Sucker,L,4,2015,Spring
119,White Sucker,M,4,2015,Spring
119,Yellow Perch,L,7,2015,Spring
119,Yellow Perch,M,29,2015,Spring
119,Yellow Perch,S,20,2015,Spring
120,Brown Bullhead,ALL,1,2015,Spring
120,Channel Catfish,ALL,5,2015,Spring
120,Common Carp,ALL,2,2015,Spring
120,Emerald Shiner,ALL,87.88,2015,Spring
120,Freshwater Drum,L,61.94,2015,Spring
120,Freshwater Drum,M,12.65,2015,Spring
120,Round Goby,ALL,14.78,2015,Spring
120,Shorthead Redhorse,ALL,1,2015,Spring
120,Trout Perch,ALL,1,2015,Spring
120,Walleye,M,1,2015,Spring
120,White Bass,L,2,2015,Spring
120,White Perch,L,1,2015,Spring
120,Yellow Perch,M,1,2015,Spring
120,Yellow Perch,S,4,2015,Spring
121,Channel Catfish,ALL,1,2015,Spring
121,Freshwater Drum,L,56.4,2015,Spring
121,Freshwater Drum,M,50.53,2015,Spring
121,Freshwater Drum,S,13.3,2015,Spring
121,Quillback,ALL,1,2015,Spring
121,Round Goby,ALL,17.65,2015,Spring
121,Trout Perch,ALL,2,2015,Spring
121,Walleye,M,1,2015,Spring
121,Walleye,S,10,2015,Spring
121,White Bass,ALL,5,2015,Spring
121,White Perch,L,2,2015,Spring
121,White Perch,M,8.79,2015,Spring
121,White Perch,S,1,2015,Spring
121,White Sucker,ALL,2,2015,Spring
121,Yellow Perch,L,5,2015,Spring
121,Yellow Perch,M,10,2015,Spring
121,Yellow Perch,S,22,2015,Spring
121,Yellow Perch,XL,1,2015,Spring
122,Channel Catfish,ALL,3,2015,Spring
122,Freshwater Drum,L,38.59,2015,Spring
122,Freshwater Drum,M,50.27,2015,Spring
122,Freshwater Drum,S,17.41,2015,Spring
122,Quillback,ALL,1,2015,Spring
122,Rainbow Smelt,S,1,2015,Spring
122,Rock Bass,ALL,1,2015,Spring
122,Round Goby,ALL,1,2015,Spring
122,Shorthead Redhorse,ALL,1,2015,Spring
122,Walleye,S,34,2015,Spring
122,White Bass,L,1,2015,Spring
122,White Perch,L,12.61,2015,Spring
122,White Perch,M,75.02,2015,Spring
122,White Perch,S,34.95,2015,Spring
122,White Sucker,ALL,1,2015,Spring
122,Yellow Perch,L,2,2015,Spring
122,Yellow Perch,M,32,2015,Spring
122,Yellow Perch,S,29,2015,Spring
122,Yellow Perch,XL,3,2015,Spring
123,Channel Catfish,ALL,1,2015,Spring
123,Emerald Shiner,ALL,7,2015,Spring
123,Freshwater Drum,L,4,2015,Spring
123,Freshwater Drum,M,3,2015,Spring
123,Round Goby,ALL,6,2015,Spring
123,Trout Perch,ALL,1,2015,Spring
123,Walleye,M,2,2015,Spring
123,Walleye,S,4,2015,Spring
123,White Bass,ALL,1,2015,Spring
123,White Perch,S,1,2015,Spring
123,Yellow Perch,L,5,2015,Spring
123,Yellow Perch,M,98,2015,Spring
123,Yellow Perch,S,982,2015,Spring
124,Channel Catfish,ALL,3,2015,Spring
124,Common Carp,ALL,1,2015,Spring
124,Emerald Shiner,ALL,31,2015,Spring
124,Freshwater Drum,L,4,2015,Spring
124,Freshwater Drum,M,15.86,2015,Spring
124,Freshwater Drum,S,11.64,2015,Spring
124,Rainbow Smelt,ALL,5,2015,Spring
124,Spottail Shiner,XS,1,2015,Spring
124,Trout Perch,ALL,14.09,2015,Spring
124,Walleye,L,1,2015,Spring
124,Walleye,M,1,2015,Spring
124,Walleye,S,11,2015,Spring
124,White Bass,ALL,2,2015,Spring
124,White Perch,L,5,2015,Spring
124,White Perch,M,5,2015,Spring
124,White Perch,S,1,2015,Spring
124,White Sucker,ALL,2,2015,Spring
124,Yellow Perch,L,3,2015,Spring
124,Yellow Perch,M,19,2015,Spring
124,Yellow Perch,S,46,2015,Spring
124,Yellow Perch,XL,5,2015,Spring
125,Channel Catfish,ALL,2,2015,Spring
125,Emerald Shiner,ALL,803.89,2015,Spring
125,Freshwater Drum,L,8.35,2015,Spring
125,Freshwater Drum,M,19.95,2015,Spring
125,Rainbow Smelt,L,1,2015,Spring
125,Rainbow Smelt,S,158.43,2015,Spring
125,Round Goby,XS,1,2015,Spring
125,Trout Perch,ALL,1,2015,Spring
125,Walleye,S,5,2015,Spring
125,White Bass,L,2,2015,Spring
125,White Perch,L,5,2015,Spring
125,White Perch,S,3,2015,Spring
125,White Sucker,ALL,4,2015,Spring
125,Yellow Perch,L,2,2015,Spring
125,Yellow Perch,M,6,2015,Spring
125,Yellow Perch,S,7,2015,Spring
126,Channel Catfish,ALL,6,2015,Spring
126,Freshwater Drum,ALL,255.09,2015,Spring
126,Rainbow Smelt,ALL,1,2015,Spring
126,Shorthead Redhorse,ALL,1,2015,Spring
126,Walleye,M,2,2015,Spring
126,Walleye,S,2,2015,Spring
126,White Bass,ALL,3,2015,Spring
126,White Perch,L,7,2015,Spring
126,White Perch,M,4,2015,Spring
126,White Perch,S,1,2015,Spring
126,White Perch,XS,2,2015,Spring
126,White Sucker,ALL,1,2015,Spring
126,Yellow Perch,M,5,2015,Spring
126,Yellow Perch,S,5,2015,Spring
127,Channel Catfish,ALL,1,2015,Spring
127,Freshwater Drum,L,21.76,2015,Spring
127,Freshwater Drum,M,14.99,2015,Spring
127,Round Goby,ALL,2,2015,Spring
127,Walleye,S,5,2015,Spring
127,White Bass,ALL,5.62,2015,Spring
127,White Perch,M,2,2015,Spring
127,White Sucker,ALL,6,2015,Spring
127,Yellow Perch,L,8,2015,Spring
127,Yellow Perch,M,122,2015,Spring
127,Yellow Perch,S,304,2015,Spring
127,Yellow Perch,XL,2,2015,Spring
128,Freshwater Drum,L,7.62,2015,Spring
128,Freshwater Drum,M,7.88,2015,Spring
128,Freshwater Drum,S,15.07,2015,Spring
128,Rainbow Smelt,ALL,6,2015,Spring
128,Trout Perch,ALL,4,2015,Spring
128,Walleye,L,1,2015,Spring
128,Walleye,M,3,2015,Spring
128,Walleye,S,1,2015,Spring
128,White Bass,ALL,9.38,2015,Spring
128,White Perch,L,4,2015,Spring
128,White Perch,M,5,2015,Spring
128,White Sucker,ALL,4,2015,Spring
128,Yellow Perch,L,10,2015,Spring
128,Yellow Perch,M,34,2015,Spring
128,Yellow Perch,S,62,2015,Spring
129,Channel Catfish,ALL,5.28,2015,Spring
129,Emerald Shiner,ALL,11.94,2015,Spring
129,Freshwater Drum,L,12046,2015,Spring
129,Freshwater Drum,S,3,2015,Spring
129,Quillback,ALL,1,2015,Spring
129,Rainbow Smelt,ALL,206.82,2015,Spring
129,Round Goby,ALL,6,2015,Spring
129,Walleye,S,7.47,2015,Spring
129,White Perch,L,4.2,2015,Spring
129,White Perch,M,8.29,2015,Spring
129,White Perch,S,7,2015,Spring
129,White Sucker,ALL,1,2015,Spring
129,Yellow Perch,L,1,2015,Spring
129,Yellow Perch,M,4,2015,Spring
129,Yellow Perch,S,8,2015,Spring
130,Emerald Shiner,ALL,14.07,2015,Spring
130,Freshwater Drum,L,31.06,2015,Spring
130,Freshwater Drum,S,2,2015,Spring
130,Rainbow Smelt,ALL,367.93,2015,Spring
130,Walleye,S,14.72,2015,Spring
130,White Bass,ALL,10.89,2015,Spring
130,White Perch,L,5,2015,Spring
130,White Perch,M,9.09,2015,Spring
130,White Sucker,ALL,4.97,2015,Spring
130,Yellow Perch,M,9,2015,Spring
130,Yellow Perch,S,4,2015,Spring
131,Channel Catfish,ALL,2,2015,Spring
131,Emerald Shiner,ALL,1,2015,Spring
131,Freshwater Drum,L,5,2015,Spring
131,Freshwater Drum,M,36.91,2015,Spring
131,Freshwater Drum,S,3,2015,Spring
131,Rainbow Smelt,ALL,564.81,2015,Spring
131,Trout Perch,ALL,1,2015,Spring
131,Walleye,M,1,2015,Spring
131,Walleye,S,14,2015,Spring
131,White Bass,ALL,1,2015,Spring
131,White Perch,L,20.97,2015,Spring
131,White Sucker,ALL,1,2015,Spring
131,Yellow Perch,L,6,2015,Spring
131,Yellow Perch,M,7,2015,Spring
131,Yellow Perch,S,20,2015,Spring
131,Yellow Perch,XL,1,2015,Spring
132,Emerald Shiner,ALL,1,2015,Spring
132,Freshwater Drum,L,4,2015,Spring
132,Freshwater Drum,M,36.14,2015,Spring
132,Freshwater Drum,S,4,2015,Spring
132,Quillback,ALL,5.99,2015,Spring
132,Round Goby,ALL,7.62,2015,Spring
132,Shorthead Redhorse,ALL,1,2015,Spring
132,Walleye,L,3,2015,Spring
132,Walleye,S,2,2015,Spring
132,White Bass,ALL,76.49,2015,Spring
132,White Sucker,ALL,4,2015,Spring
132,Yellow Perch,L,1,2015,Spring
132,Yellow Perch,S,53,2015,Spring
133,Channel Catfish,ALL,1,2015,Spring
133,Freshwater Drum,L,7.38,2015,Spring
133,Freshwater Drum,M,26.43,2015,Spring
133,Round Goby,ALL,7.78,2015,Spring
133,Trout Perch,ALL,2,2015,Spring
133,Walleye,S,15,2015,Spring
133,White Perch,L,5.83,2015,Spring
133,White Perch,M,12.2,2015,Spring
133,White Sucker,ALL,4,2015,Spring
133,Yellow Perch,L,3,2015,Spring
133,Yellow Perch,M,11,2015,Spring
133,Yellow Perch,S,3,2015,Spring
134,Emerald Shiner,ALL,2,2015,Spring
134,Freshwater Drum,M,34.25,2015,Spring
134,Freshwater Drum,S,9.57,2015,Spring
134,Rainbow Smelt,ALL,235,2015,Spring
134,Walleye,L,1,2015,Spring
134,White Bass,ALL,2,2015,Spring
134,Walleye,S,14,2015,Spring
134,White Perch,L,1,2015,Spring
134,White Sucker,ALL,2,2015,Spring
134,Yellow Perch,L,1,2015,Spring
134,Yellow Perch,M,8,2015,Spring
134,Yellow Perch,S,1,2015,Spring
135,Freshwater Drum,M,11.7,2015,Spring
135,Rainbow Smelt,ALL,12360,2015,Spring
135,Round Goby,ALL,8.93,2015,Spring
135,Trout Perch,ALL,1,2015,Spring
135,Walleye,S,3,2015,Spring
135,White Perch,L,1,2015,Spring
135,White Perch,M,7.33,2015,Spring
135,Yellow Perch,L,5,2015,Spring
135,Yellow Perch,M,2,2015,Spring
135,Yellow Perch,S,12,2015,Spring
136,Freshwater Drum,M,7.97,2015,Spring
136,Freshwater Drum,S,3,2015,Spring
136,Rainbow Smelt,S,4503.57,2015,Spring
136,Walleye,L,2,2015,Spring
136,Walleye,S,7,2015,Spring
136,White Bass,ALL,2,2015,Spring
136,White Perch,L,11.32,2015,Spring
136,White Perch,M,8.95,2015,Spring
136,White Perch,S,1,2015,Spring
136,White Sucker,ALL,8,2015,Spring
136,Yellow Perch,L,12,2015,Spring
136,Yellow Perch,M,11,2015,Spring
136,Yellow Perch,S,66,2015,Spring
137,Freshwater Drum,ALL,8,2015,Spring
